ID,Message Size,Sending Rate,RTT,Latency
87,1926830,1243684,14954,12625
111,1996409,135280384,24600,5231
2070,1664952,6979364,91521,25355
2386,2068193,12279434,62375,34645
2685,2723956,7293122,16478,361440
3524,2726667,34959395,21383,89920
4251,1577804,28389663,9916,13828
490,1626839,35414714,5990,110326
4292,1393395,39025664,18687,44663
3705,2389845,40057587,19397,98639
1124,2916418,21435039,6010,153303
4662,1165399,6316851,62696,184017
2607,666033,23965289,17892,7668
2426,1653348,7635734,128100,33747
4903,2013195,37039083,17422,56455
1989,616860,6531270,7572,60707
5184,597344,24305881,17635,8611
1937,2954588,12395321,37161,173410
1738,1795635,19295887,6676,34828
260,892486,91364618,4714,4720
234,2782358,23925880,74214,2211624
869,1027010,5548085,25793,13600
1520,2873481,43059993,925,293605
1761,2342153,29805581,1309,97960
2793,1658055,61280325,546,110309
747,1071859,5821041,113113,16368
1132,1991694,39969205,5947,78717
239,597455,1855671,1632125,6391
2061,2352728,8465605,95159,68215
2620,1709450,8373917,13771,40389
4343,600196,18867189,56683,11951
220,2280714,18384469,30005,11102
684,709690,14408157,11406,27162
1571,2606921,34187908,18950,76224
2128,719074,24676926,9064,130600
695,2947648,41398801,77553,273073
4535,2809043,7407924,8136,299634
4650,2027807,53933949,17070,81527
1535,2489764,18775602,1070,113793
1213,2392321,14677351,966,98359
1375,1044977,15770994,980,23491
5004,604371,21484427,52744,12482
2921,2059968,9710901,102052,49887
1063,1594280,64556154,4567,91517
2358,1810624,4950122,7256,15869
1708,1970965,32095432,12796,58869
1950,1610368,5073148,5343,278812
2371,1823568,59000837,7197,176640
1467,1747394,22040291,3999,73346
683,1563634,12349742,11406,36987
1234,2624452,26519791,42104,68683
974,913043,11932575,6452,75887
1396,1591540,22028353,41929,35683
1881,1200645,29251977,12559,47216
2287,607778,38714901,23776,10457
601,1351103,35343580,19115,19071
1845,686924,11725551,53205,13477
2622,1254506,70694358,7453,10480
4097,2243592,37730460,22434,61080
1769,2999939,32072892,13201,65853
4929,586544,31283566,1457,115152
2558,676772,28331914,2555,9097
2810,1736192,48377611,22319,55689
3274,2993165,15031404,9612,110052
3382,1385930,9266741,8531,63049
3801,1362130,9514218,6628,40563
2154,2328210,56617891,4910,196990
4527,2271618,5624156,120976,351006
4394,1245242,17632691,2622,357620
1814,972897,4110624,7262,136150
1897,2914289,13738821,55718,72716
3166,1651993,4343907,2448,35348
4328,1856327,30980847,657,86598
4784,2843592,27926065,12024,96167
620,597223,29205929,17947,13721
1556,2652765,13300153,2693,207114
1345,2441429,33411922,21053,80453
3058,2320104,29703327,1444,114416
4590,981673,20749279,151317,18909
1247,1843819,37637072,605,154207
3496,1964787,47614367,1187,117908
5094,2919934,12352092,54726,44369
1698,850415,22587434,852,93988
670,2200261,14633634,6791,151970
2814,1218366,5576651,10727,13517
587,2298628,20979789,1196,91329
436,1577352,35932240,21911,41180
3068,751717,35366506,528,29314
3604,811214,34503650,25640,36787
1258,1826643,19812556,61587,31751
3689,930988,15670168,49808,22869
1645,1165677,29653218,9175,66455
2169,2681126,30142849,16526,170957
1776,2367320,18445598,1016,193903
1683,1432734,27644771,33633,39718
2590,2707433,12957380,5985,148763
687,1025968,16993999,11406,60086
744,1505571,45905047,7420,34533
1024,1595905,73218289,6192,79048
1642,594230,40063421,16994,18529
3987,609628,32096053,20532,11798
579,961731,18672855,3661,8494
4676,1099766,68119189,1260,92707
3248,2980605,17151051,8950,117179
4871,1547599,7679148,127834,69578
2630,2235523,4612996,10852,60225
1940,1108523,17201780,2419,56299
3417,2228032,32714105,25934,58439
566,987055,45606965,6326,40897
3398,1069809,3147999,12159,11323
963,1854784,5812514,165279,40547
1472,1658133,28741093,38892,33165
268,2648825,3859245,148610,12690
3500,2669536,9625944,15115,66880
1426,1127901,24946414,28931,20839
1282,1033799,16825124,3238,22234
531,1258328,28675781,4526,58878
2546,2205932,27302244,3132,152189
2833,1465674,3831935,186266,67867
2529,2173316,18101425,8522,122134
3929,2279613,22036862,13577,162771
2688,2701002,36495400,1546,142931
4799,1004969,27301842,38094,86342
4061,1034778,55165222,19118,37685
692,611343,12124780,6567,80204
5145,2307375,6247457,159954,53258
4525,2657838,33406100,8914,103186
109,2256275,61183269,18762,8050
4113,1919561,20313365,40457,40396
4162,710268,29727149,13534,103832
2325,1661248,16240238,45402,20706
3477,1130040,32578247,6127,107606
3026,2207234,32724980,3837,123483
1890,939530,23298209,22648,27417
1126,2577556,43203370,305,155123
2274,2508370,24156174,42584,75687
2602,890849,1073855,7369,12496
2504,651163,29612019,5690,8987
1707,1063209,33390939,10031,33407
2627,1457596,44039518,948,116462
3698,660053,4991065,125780,14842
2946,593433,28566209,6394,92384
4098,2634628,25025641,18564,102411
2895,1757933,76168223,14699,110865
3968,1736597,9638641,15677,21131
2919,1847239,19162003,12876,19888
3290,1681341,30214735,25399,35028
4550,2754542,10634272,10222,245503
5107,2273013,47545206,4485,182040
269,2423021,25669980,148849,16087
2776,2480649,9697698,13690,221379
1896,2722689,26372803,1811,168062
1991,1112571,9544296,7733,89334
4475,1878490,9084128,17411,111188
1123,906894,25970143,987,47891
3517,1005237,28134446,1895,198536
5112,2185901,13121721,64920,55713
3690,2964443,20614178,23987,82569
658,2977861,10972394,118070,279984
4990,1024088,14771523,993,13921
2628,1817836,12503061,8031,15063
5028,1466607,27544608,14758,65507
3815,2967206,15522296,6628,199874
369,1386109,29786920,9234,41295
1587,2759885,40235766,25428,67027
2109,1425573,9372997,17032,140805
4194,1186939,9902693,1027,39104
1334,1344515,8048396,61256,18913
3181,1506351,18527285,5939,192018
3915,508975,32510710,3242,63562
4878,620773,28829851,15417,13050
317,2766048,68651583,315,456237
3299,919326,30759398,33796,21881
1086,1042237,20848745,34565,21305
3758,1330021,41146401,5088,50521
465,1499220,45422947,3037,101693
4867,1481406,43907235,18843,42588
4711,2330034,20315561,35948,78925
1576,2044382,30745602,18160,65434
74,921272,31089275,41177,2280
329,2863174,40651735,15721,72407
1114,2957869,34640396,13091,91219
3742,2709091,27113941,13914,315252
1223,775528,6539429,6902,7417
2277,1297111,29196938,11756,55419
1328,1357402,10273111,77999,19963
782,2733571,15943507,44042,96666
2276,2164140,22748374,2809,94379
2951,2940037,20718554,225,125407
1433,1230523,28520024,679,167684
2214,2031334,10551109,2205,33999
3809,1752446,14455390,6628,115868
4252,1312624,56567646,4973,90479
2922,2172024,30552701,26620,68345
573,1066796,23583182,19182,16294
1578,1456969,14189586,43951,24780
1424,1854886,12692739,47121,23857
2237,1294188,8114670,14039,71900
1628,2870454,35312984,8796,116778
2111,1105109,10913317,21363,111083
2879,843763,44256883,540,181662
4095,1348140,46021153,17880,48745
1531,1346616,25515366,5738,13243
1822,1287990,39127737,12989,47068
3780,1972517,10498766,58309,23436
1544,2018928,22140944,7053,577214
1546,1270170,5344702,47766,119768
1938,1794947,9205262,2419,46518
1452,2340410,29358155,1638,165730
1699,1367790,28225563,5050,16708
414,1828401,12811413,2283,52062
1336,1569175,32035978,1310,115461
1181,2908403,39987159,14898,84466
1731,2392260,9337041,6676,66471
4894,2782861,86563040,19686,120208
3473,2441701,62346686,9180,93264
2488,976846,24369476,1277,20975
1364,2827829,48848606,4560,114221
3032,1743911,24650965,30802,45259
3842,556190,44893045,3118,17904
928,929470,18122274,39550,12049
1152,787517,46768834,2714,46735
2425,1031712,68695760,4888,142099
1448,1767840,18697967,1749,43983
1318,2885812,33847392,8565,89864
427,550267,27482483,19798,22592
979,2099810,26522912,1155,52996
2115,796577,6582768,7300,122618
2262,1454454,4922397,210411,18862
1974,838523,20161282,46897,18368
0,798209,32713,9995,84578
1419,699618,29858756,11646,14337
1694,1046055,3599596,79892,24596
2060,2168890,5885735,7582,161243
690,2415637,10886162,2425,196850
4626,1916040,6672238,21343,34321
5080,1344556,79598970,4645,153838
2604,871065,38515459,9126,15441
350,774410,11005839,27412,9367
447,2771281,54198000,12713,120561
1413,1571100,17921789,28846,76761
1855,1884660,16098928,44583,28443
2941,1593633,9865838,86217,76868
3658,2941842,26968440,41819,70236
4102,2500829,15766698,42302,57440
4722,572981,34252287,24822,11227
4809,673893,32818886,11872,9091
798,2622381,8119519,97575,36112
2015,2891722,16541313,50617,174265
5029,1380469,18270750,43016,27802
1037,1230226,21454058,19682,49044
535,1776217,53478872,8738,75287
322,2162953,34562085,15809,107685
2415,2979026,9304349,93076,55948
2002,1043679,19412744,50617,53963
966,1235413,9612761,4695,23923
4359,767467,8935150,14850,72471
698,1955007,2756928,325019,28973
1522,1931637,31097862,10849,74596
1939,933701,14980477,2419,13168
507,2294335,27434691,1576,156143
1960,2994598,21574168,10566,94424
2970,2312551,17755119,4471,87868
2117,2250489,5749545,48623,59458
2329,1706171,45293152,7381,87696
3390,1813407,27608121,26828,58010
4844,2461301,10656359,48185,228902
4897,713033,23023308,31330,13460
4974,1635216,18286924,31631,30695
4873,2219222,19110186,17695,160891
2640,2335450,7186762,10843,44432
5046,2048146,9294844,61198,65013
1172,1219911,30407791,23361,29939
320,2784715,35789384,18720,94361
2934,2076503,43634314,26926,149285
4331,1424423,15617678,34305,27925
1667,1365399,64346793,3290,85554
2802,1823641,30880941,4127,133373
2298,1388178,31765017,14096,16072
4410,2447436,48309339,7893,79559
822,1825737,34477306,1586,150283
73,2955109,25713694,38448,8370
2053,1963332,14287293,1184,162083
3576,2907101,17629800,19920,173814
4735,2953436,25111748,13405,93129
1740,1934057,4319491,6676,322975
1092,2856426,21387518,39897,67132
4997,2067080,53099400,3423,98426
2848,1712167,9192788,8739,16724
1759,1809405,12993726,49235,35890
4064,783645,22019218,9254,25722
4669,2178711,9746448,7685,165533
3332,1356892,49529484,6823,30927
4849,2088284,5703375,22108,277964
4216,570065,9496153,39210,12174
3247,808072,30646594,2137,95477
724,806959,21262685,9805,50241
1117,1081572,9760909,63315,14914
4822,1385788,27370379,34952,29732
2286,1014751,33261568,23605,25293
1482,1280065,15256062,356,38426
1853,2969945,50856616,10636,91879
3054,635551,25122708,34835,28738
3404,962969,19891319,844,8400
4486,1716562,20402965,6325,87896
1728,2508513,6419549,6676,73866
5059,1831566,26736930,30955,39972
3478,593109,12613428,8553,6039
4275,2973831,15291631,19896,77678
3158,1849417,36391726,2473,127691
3305,1058016,7416897,14241,11227
5165,1913975,33200490,31574,63469
3187,1250610,7768228,117079,57520
2534,2423883,14073826,10542,165188
3627,2135026,23694119,18793,66795
4986,748829,53418695,1392,23002
816,2241390,47475945,2470,147032
3548,2461145,8838398,93035,113498
839,1708162,25071729,32670,128180
4913,1106857,10030710,81102,13906
665,1083986,14286187,2155,30577
4023,1239403,27809614,7740,48055
879,2434727,32351341,1584,198943
2093,2769418,22480476,10974,183691
3076,1248243,45547817,24395,39714
2669,2133243,15275713,4727,132488
1705,1786008,37464525,18402,49228
2202,2351847,8784515,30236,104055
2634,830162,48601604,10629,49210
504,2722141,12225494,22124,137759
4538,901476,19999105,5922,45568
4783,1712848,48551689,599,69903
1333,854086,25126871,135,128322
3277,1849321,29285618,21060,38813
382,1099397,42624171,20533,32640
4989,2916463,37372627,14652,177053
5106,1614942,32801062,7400,17743
241,1021161,1147337,9955,11522
456,1615038,23047135,8614,120966
705,1321947,17002126,40879,23415
999,1125889,18666976,35296,64432
2507,1088532,12829404,6962,262781
1505,1690992,83085784,827,157754
57,1387409,1476044,72971,3471
2007,1595838,19420322,50617,86021
2828,1409295,19429749,37668,25962
3025,1285627,36895199,21611,19125
2405,1468811,37677422,471,91259
4298,690683,52865177,6503,7838
4326,1464703,13145810,35719,20856
2878,2550414,7414071,10491,28261
4707,1715801,30850326,21289,73366
4923,684653,11304072,95889,7484
1794,631342,34993119,16445,12902
630,2134867,11829798,62314,100980
3020,1275260,26978234,19621,29502
9,2837622,81738153,27018,1075231
2142,2986009,3801750,18536,189902
2168,1419455,23711269,21376,39510
546,521600,31625292,1526,17561
987,2220891,32701873,9392,68398
1409,1229539,16222370,25550,36531
655,2708181,15553164,14132,509250
1311,1522930,42947260,17741,37363
1516,2474535,29390401,915,207907
4460,527212,6997202,34252,85298
48,2702959,3322637,1782539,12150
2366,2881625,20696554,25087,162944
1421,1280492,23752994,6546,47104
4526,552776,38495453,1261,150563
4719,2498622,7689668,19166,36955
955,1432282,80439715,7871,69759
2653,780888,13081887,25737,76764
1553,1539265,10992997,2693,40329
3707,1680995,29470770,1261,80534
4608,1650842,7822084,112640,19646
96,1737561,6345451,395435,12589
1425,1888837,51540578,6005,67027
3385,694282,11983533,80826,12183
984,1475144,57450888,7628,80711
1420,610911,27895822,1631,41478
2071,636752,67778556,9146,6253
1221,2196885,16821828,5169,190884
4130,2139271,20976013,48047,82645
2125,2769176,45125650,15392,95179
4961,1134306,28748381,14438,36849
1232,1720490,41429586,15741,38131
824,1963854,11618941,9613,18069
931,2304488,7349237,98125,190380
996,1838475,1651245,7013,17888
1197,1260999,22362577,791,78608
2228,2074174,24098809,8394,102567
2421,944788,28356983,8909,10550
2736,624692,19172402,36892,8600
2898,1084398,7790335,7032,10159
4258,1893469,21191036,44601,67681
5,2733006,41720428,7264,21059
2077,1108058,33888750,6528,12508
2088,1970565,7824037,10632,18174
2185,2325399,25617194,16740,48469
1366,2248371,43595817,21296,54994
773,2782009,55526321,2796,97899
3546,2565190,27988371,17712,76141
4231,2683470,20758073,6744,133082
3617,1329816,33036376,43696,32393
1162,1688408,20193460,12505,59000
4500,2793461,14221793,30975,72935
2170,1200977,9147818,371,158621
4654,945470,45150674,9237,7831
1352,1283648,20555234,29995,28652
1785,936401,28748821,27228,27105
4255,2099297,35466600,19798,47357
1080,635648,19218339,25208,7844
4543,821336,10491130,15472,88729
4581,2622376,5431735,19525,82246
1338,1938301,15756722,9728,70584
2913,818926,33761704,2002,161677
621,927331,27188407,11442,49049
4636,2856651,21283761,26990,347333
4952,1763291,33555891,19291,52717
3549,1980201,10329554,58267,26123
2706,2627919,42760735,1700,100133
4750,2524464,24817350,18468,79546
4768,1918132,25642356,9589,65359
4885,1883989,43462531,20020,55285
5198,1048963,59553497,1364,33457
3393,1142821,12434121,7758,11115
4141,828475,13329600,50334,12094
210,2650056,73830720,9808,15990
4551,2470047,5880781,19599,234996
1633,2175976,12758791,7495,105570
610,559968,52128310,1952,4824
4748,2333141,35600900,24505,65361
1820,2646154,33286477,7147,103930
450,1608501,17729338,33326,50416
1636,983731,21067317,5035,48047
3855,1213060,22984240,35492,58623
1601,2633140,44690564,1869,230193
1898,906942,18179613,2095,28524
2190,1538427,27755681,3893,73242
2447,838770,57501967,5431,156728
4104,2886742,7851793,14389,116640
2381,2084067,37546877,23746,46621
1119,1326353,34974277,13017,14868
1351,680423,31360205,26959,28661
2310,994405,32676914,32434,18388
3951,2465683,17946893,4826,138116
4281,734417,30987498,28375,21783
1650,2804076,4341505,8738,213029
1818,2050208,29158514,1288,118210
2297,2383463,5370199,140155,70791
3499,1071351,9755283,97500,17927
2813,2812817,20210501,7445,196012
4901,1855927,23214891,21893,54221
1100,1046863,24826304,341,77729
2299,790106,81068082,5926,18956
861,813743,11653716,7764,11858
2389,2741761,25945539,423,180829
2596,1608652,26833868,4605,107596
160,976566,23394985,219659,34552
3691,2344859,29097996,9446,150499
4016,849637,19460066,29715,11479
4507,875901,21376514,35747,211402
1263,638432,11504415,59364,19131
385,1505755,27693909,18865,34474
1475,2125807,21484964,3673,68899
3059,1582306,10123402,41901,51289
4624,814091,46927020,6547,11336
4999,1606563,31462184,31409,31677
415,1420641,28295783,2283,113785
2039,1521655,72765900,8276,86963
3785,2246003,8084671,22564,108513
2649,798261,17903566,25737,61537
2678,1351988,8007750,8109,175665
4859,2979619,34776899,1907,241063
1118,2241904,15077686,1190,101416
4045,907565,36524999,931,31520
5170,1337171,59892524,10222,166853
540,1363248,28914293,801,116552
3036,2464305,17796592,13488,149811
2972,1048064,30699317,4471,19554
1518,1332465,21913652,1878,40843
3438,2860941,35065263,10009,127187
2779,2399795,21499007,2531,174413
411,2055123,12304871,24171,147089
2623,2895196,59260988,2263,137989
2757,1608055,5177959,125626,39470
3660,2245845,33754259,14590,123021
1170,2112061,48487024,19774,73883
1072,1292391,12560186,52009,13856
508,1406887,6683948,47336,27598
3659,714244,29813144,17431,18958
2807,951368,10063715,12596,29184
403,1624243,17662118,22525,101473
3805,1115967,19123648,6628,33955
1296,2958999,11540255,862,107098
3916,2086199,15701912,42583,122773
4073,2477126,10448485,9482,232550
4021,2319244,13261172,22202,45988
335,1185514,23960554,36188,45601
2696,744616,12906161,8437,8068
1108,2232807,42561995,353,582471
3137,1352327,20612433,1892,67817
3788,1546933,17755294,20807,42130
4166,804274,26371881,7656,20041
1271,2318665,20669990,27131,49921
1676,1515674,31644573,5858,46519
2618,1270075,9534056,53499,15642
4521,1581589,105187651,6573,70878
5072,754686,13222109,3073,22016
5119,1180293,68161382,7982,48291
2022,656313,83271328,532,6741
3284,1622624,22594083,40221,50247
1179,2405303,6091193,181657,81828
4725,1817759,27847067,22138,57259
2771,1561139,17428504,125626,92171
1503,2952240,36585197,4096,222310
2328,2664772,40614936,11705,66256
1736,1382379,14022280,6676,23443
2516,2283350,18403852,8522,52850
423,2773077,49767434,4173,67716
5129,1980522,5800764,66939,40165
2235,1570247,60535475,4264,154534
2429,2297423,10047297,13882,105597
2540,1066426,79400009,5972,9871
2997,1719151,14442138,1471,88433
843,2831185,49129595,6855,203537
2268,2989775,50184931,8485,87362
235,1456663,2550492,704657,15869
2364,2922638,18493730,22086,102499
1671,568382,46063804,1120,6873
1076,2823234,29271688,3988,101558
2006,945533,19446692,50617,53036
2889,724347,5407272,698,7294
3594,2581578,25314040,29444,58957
355,817216,39715555,25504,14622
1384,883126,34671839,31935,23767
2438,996389,8656463,16230,54713
2247,816266,8383142,12134,10271
2612,2914743,74142412,3473,251206
2658,1315812,3284563,17918,213471
2632,2864350,8576567,24891,86638
2723,2250224,12163456,10400,84440
4925,2704408,9844860,31772,71498
2789,1387054,9249780,8134,124522
3820,1097940,8620953,7143,102099
930,1830539,25986284,18103,141966
1861,2043086,54138408,16795,90223
1917,2130103,26963083,16673,75759
2851,2181538,12713654,11579,66298
4854,2030312,9501820,16450,129126
257,2738357,311775,10222,29225
2528,1656942,18204431,8522,114786
3729,1853173,23006721,10843,84386
1870,2631598,17767609,26206,63018
2378,2276277,11753002,13539,69195
2019,1741334,18541751,6396,112987
3724,1420055,22661646,10843,72781
4830,2124095,36093520,10052,136804
550,1237467,32004355,23668,25861
2174,2476047,20474461,35022,111474
3407,827534,54877618,1444,71614
851,629677,10849200,12770,6563
4265,717715,23071426,704,228718
2257,1034406,42223990,531,88187
765,2463991,13130522,6829,197210
3531,843947,29271084,1007,87971
2403,866217,8348087,471,11773
2514,2136851,10429965,8522,44823
1825,584069,22104375,10339,67055
3621,2180454,23050905,24170,121765
47,2109469,131728368,185904,3144179
300,735978,79797960,5908,8814
3138,2684899,24309076,587,145476
3558,1551576,33416541,847,165789
1835,2871401,48010255,13297,70118
2909,1867082,42746820,778,40189
4043,1163357,30964191,410,219796
4529,2652111,21457102,1860,208745
3623,2838368,58217653,4457,119660
3913,1553515,31720701,33615,26651
3760,1501314,34625980,10619,88882
2693,2334519,39461826,4632,105676
4482,859073,11649187,5902,74043
654,1449863,36840133,10896,87529
4402,1959925,18707850,9095,65861
3794,2822289,7629860,119229,287026
4560,1401489,68216230,6478,183481
3816,1956577,15442495,6628,128268
1841,2694961,28543271,36698,77889
2798,2292016,10736441,2041,53962
2579,1836574,28683204,117265,207635
3923,1394844,42363358,25566,27704
283,1449672,9736146,306476,139691
3807,2307367,33033792,6628,426988
4939,1615139,20781201,11449,19424
5074,683698,32276482,3073,55230
938,2478226,18786386,21479,78419
1885,530458,15726746,35423,42527
840,1324747,21803236,1239,67460
1295,595382,10054201,862,6864
2742,2596511,38531625,8749,120067
3072,673846,38059488,22843,13867
3749,2135520,14958303,12040,92196
3204,1894114,17609507,3563,199496
3144,2502330,44028663,770,91959
5121,1685405,26142407,19310,53300
2391,1835307,40807767,246,79558
1488,2748566,25459571,14534,115634
91,2967796,77237014,36566,7696
4868,2016706,39430186,25932,61714
303,2256794,42187668,10478,71208
4917,1458143,23331351,9614,57580
5130,2856780,19098976,643,151550
4814,1841411,35239172,24350,61319
2872,1199363,24906015,633,153701
1631,726895,15867615,1652,36709
2464,554742,30618945,475,13034
3064,1787638,14440817,36545,30977
4632,2356365,13362095,57872,58322
1415,1003219,22820779,11185,32738
2891,638668,23535135,7340,16898
3665,2790898,31885283,2067,78013
4427,532055,14987369,5207,18003
4694,2664954,25012210,18029,90446
2881,2007543,68597060,3570,94022
3653,2885727,61104691,7252,148284
5102,2662902,21611540,3161,276833
3853,1958347,26571103,10661,155130
3920,813546,37453336,1178,30457
409,544198,13909217,822,129399
4689,2605229,32205955,24115,70003
1356,1452779,18806997,30625,14917
3375,2869322,15779934,12833,164654
528,2318871,12701436,11300,88672
3016,1551598,8235096,13836,16495
4142,1416969,17896204,19069,14839
23,2155416,2294256,2599042,20205
2853,2496446,36809868,11827,111115
4934,2343637,23444563,15386,102880
827,1808915,64873668,6485,89781
1780,1345372,62794372,11436,132325
4366,2343858,10661728,12056,219871
2823,1267451,39398823,5855,33390
3001,583746,5270375,24921,68259
4069,2990382,14535661,58045,79723
3532,853704,10353660,45975,17125
3070,1369564,17718500,11069,19585
3318,1770119,7566767,91798,38249
4905,1476308,23524601,18693,51465
1639,1251018,72733885,430,11964
1823,2193903,40446251,16849,95274
1039,2024564,13027938,78856,34330
3178,2502062,21673931,7687,123899
4978,2696113,17891030,21000,143483
2184,2951454,9196568,34928,76653
2603,1692513,35980954,1858,45841
1286,2471163,32438792,3238,570836
3352,2145920,35358924,23332,41941
4318,2530933,31183215,5003,135843
4381,2194176,16412984,57537,45977
2797,623810,13827016,2041,21624
3547,1900299,25160449,9265,150617
1176,1758987,50283527,4521,73754
1882,1908771,21912141,2067,76175
2799,1944194,19274854,2041,50336
3119,1387501,15325388,4853,92020
5138,2053057,19366614,12708,72997
2347,2258666,6230794,81763,30579
3683,812587,9102059,13512,8240
2167,539871,21633458,24342,15489
4716,2951221,24480624,1577,212946
4938,1619423,38981143,848,87279
1401,611252,39228443,14686,6432
1021,2810843,47864217,1008,140065
3361,2034661,10575755,10487,172056
3379,1976774,33535953,5897,89877
838,2353537,15098956,13166,74533
1962,652742,26785262,16190,6964
1652,912830,5383875,9430,9994
3573,1858617,29483966,19920,324616
2313,2172191,46208098,3213,60221
4516,1052032,24888240,6514,193955
4789,1120335,8381980,14625,12789
310,2012969,22858980,14553,57907
1261,2242501,21902495,798,77134
3878,1495582,7930786,82081,18048
4576,767506,23516710,38771,16923
1598,1399887,28791298,15553,70252
1589,2855825,24421181,15325,100423
585,1810782,24249426,36515,97008
920,1099169,50937995,838,99840
586,2305188,14256205,72511,55829
3265,2472962,19302663,2473,67006
4893,1711281,56323851,6101,36153
2401,1629498,24690229,2709,168352
4186,1890670,31247937,3269,82230
2021,2007915,25284817,1335,97878
4544,973605,5916639,38975,145559
4827,2671024,18983441,13373,93589
4647,2376561,40634282,317,109048
1026,2879741,42456532,20029,94946
1250,1547837,30926776,31385,49053
2113,1378263,8373882,17158,137542
3349,2840050,46927190,6371,128269
1272,2369201,37692868,7646,64955
3789,2062533,36231017,29617,35918
2055,2893532,10555985,9607,152845
3281,1712838,72411688,8705,72034
1451,951799,41412549,13493,10017
1205,2434630,12191202,2998,70987
2293,1705250,5008516,171856,22346
2559,1999030,33410376,296,53104
3135,1107806,5738628,9790,42306
