ID,Message Size,Sending Rate,RTT,Latency
2472,1000,33859669,17959,4
209,1000,6506567,6400,43
271,1000,12248030,6907,5
2155,1000,30645933,14580,5
2463,1000,33859669,17959,2
3058,1000,39426027,19426,4
3821,1000,48903596,13157,6
273,1000,12248030,6907,4
4699,1000,55156162,17900,7
4883,1000,32289418,35270,2
525,1000,20211311,6504,2
1815,1000,45406964,10945,3
3805,1000,48903596,13157,4
3818,1000,48903596,13157,3
2527,1000,34183163,18178,4
1840,1000,44267661,11271,4
1660,1000,46320450,10903,2
2056,1000,30645933,14580,18
2730,1000,34626641,19591,21
33,1000,1819107,8807,2
3885,1000,52512854,13050,9
1128,1000,40008566,7750,4
4548,1000,55156162,17900,3
2230,1000,30645933,14580,3
3329,1000,45112901,19577,28
3671,1000,44135392,13546,4
1907,1000,44915812,11361,14
2961,1000,39666944,20229,20
1608,1000,46478664,10396,2
3455,1000,39691792,16460,3
2887,1000,39045545,20201,2
4026,1000,51434083,13507,4
215,1000,7611999,6620,3
1002,1000,36404739,7181,5
703,1000,26990876,6597,4
4783,1000,49123625,23571,40
752,1000,24074667,6985,18
4714,1000,46517902,21173,2
3309,1000,45112901,19577,2
246,1000,8522079,6631,2
1480,1000,43817311,9486,2
3855,1000,50276131,13147,4
4379,1000,55156162,17900,2
2888,1000,39045545,20201,2
3417,1000,39691792,16460,2
2910,1000,39045545,20201,2
4426,1000,55156162,17900,3
3763,1000,48903596,13157,3
4439,1000,55156162,17900,3
1518,1000,43817311,9486,3
3113,1000,42816279,19439,4
2347,1000,28434622,15899,4
3440,1000,39691792,16460,2
3674,1000,44135392,13546,2
1595,1000,46478664,10396,4
1610,1000,46478664,10396,4
1087,1000,37445605,7313,13
3735,1000,47836068,13241,2
4907,1000,32289418,35270,3
1065,1000,37075905,7107,16
1197,1000,41804780,8141,4
4785,1000,49799183,23648,17
1864,1000,44267661,11271,2
458,1000,15249510,6498,1
1079,1000,35707876,7171,4
4437,1000,55156162,17900,2
5150,1000,30118292,42799,4
1347,1000,43172880,8952,87
460,1000,15249510,6498,1
2903,1000,39045545,20201,2
4780,1000,49123625,23571,11
950,1000,32970448,7325,4
1013,1000,36404739,7181,3
3197,1000,42816279,19439,2
1184,1000,40068194,8161,47
