ID,Message Size,Sending Rate,RTT,Latency
1211,2714871,10144534,16491,418771
3478,872691,12081623,5122,23768
2291,1538698,37940473,29834,40484
3805,1830840,9264038,1917,53973
1238,1379345,11646579,205439,51721
3158,1858976,22638963,4965,50290
77,2388028,19212280,130880,14703
4165,2143595,6829804,26811,397855
2206,2447100,3967203,175612,719221
2045,719395,15686302,207899,60638
4559,966439,24098670,48936,15822
693,1858655,4514825,148505,19963
2400,1052609,7787362,181152,17007
2670,2469131,3731132,1634370,328284
2756,1533104,265238,13031,827002
4616,1192606,22651656,101425,51421
1034,2009093,12423458,411877,479893
1292,2777957,3543485,1252941,15596
2899,1108803,13380678,236460,38791
3343,2339361,11274408,6145,212877
1144,2090570,12538478,2779,170168
4953,2600964,10388044,31296,70066
631,2192276,7176701,38950,255712
322,1038972,8769835,664655,25856
940,2080898,9396663,208261,88687
3092,1423629,9097267,4965,55007
2590,639554,25914215,178322,19744
4416,549396,12781076,5104,2595
258,1512076,15569669,2019,37567
2509,2932943,54120596,479,973483
2328,2219507,52630554,16987,56819
2422,2670549,13080325,356170,105000
2848,2520871,7304396,717274,46088
15,1513083,11130545,4145,283450
3280,2600186,58489555,63527,11278
73,700816,3092398,174381,13943
4822,2272110,10396743,95684,23306
3021,2355460,8556721,160898,865950
1500,931786,17062322,69447,17918
819,1794127,12647488,638,82926
4663,782282,12855400,273034,10644
1797,2588100,4539397,9100,395131
2240,1124378,29214594,128146,57535
4995,1332720,13285727,31296,99924
1627,1726314,10717681,2971,33900
3509,1209549,12147118,5122,102042
161,2655429,47058854,284,86055
981,1939727,12780044,3659,50414
2121,878762,15380529,207899,57909
2560,2164982,27649891,103217,55159
4533,1731353,26889880,206300,38775
3892,2565120,75506677,1015446,576577
482,2423402,50594148,7740,62905
5102,1699126,8838649,279210,183960
1294,1155895,4056821,1140813,2369
3464,2384971,7893733,5122,261114
86,1004953,12214354,356236,126382
3899,2354831,7104901,52633,431867
1212,2190632,5214969,31177,276445
1576,1548809,11209354,133348,223639
1426,1145985,8477773,7767,178979
1655,1156981,17524026,2971,25924
2043,2830272,15111152,207899,183642
3064,2945990,6916472,4965,72032
428,508155,1320308,8619,10646
1686,1050693,15630820,2971,68194
1640,2220595,12878783,2971,68515
1374,854980,4858383,531772,38511
924,2346448,13303870,133839,241992
1795,1215826,4032199,11815,36014
1181,2853563,38233568,24609,151615
8,1830634,6522980,40168,174711
5114,1602135,9264737,279210,175494
4878,1860360,31835716,449,182331
4211,2485603,13624898,159433,68495
3705,567029,4317423,3094,5838
1195,2443751,4316584,162567,82710
2096,1437534,15429138,207899,93794
2251,1855521,4480323,10394,48488
3311,1791227,14961000,1716,32705
3332,2380417,25534041,1716,68119
1363,836191,16697878,707,152646
3420,2516278,30431111,12853,54599
3460,2954744,7309883,5122,80210
3768,2663934,21880000,206546,57917
4424,804288,35982480,98578,7520
1011,2368528,11500019,3659,304649
4224,2346066,5632136,646376,21172
64,2572817,17158500,207705,13807
3936,2040281,12855000,4084,182790
4605,1517206,13030919,303964,61976
2950,717586,12237749,119631,3830
4660,1249287,19362993,29806,177497
3987,1130218,6808692,32964,113935
2570,2355821,24194633,128074,60251
3835,2678380,15443428,1917,64270
254,2460151,14849251,171632,47171
4047,1584501,9236000,26904,478798
1783,1277209,4151534,884513,18004
1897,2736465,33300426,26578,69303
802,1962366,16321203,72917,87340
2446,2936837,9648797,128487,254039
858,1265892,20786998,25055,17868
1210,807828,10367350,22755,5662
4294,999227,2974338,3239,204148
25,508577,90112626,14972,2165
1334,1261147,3904264,17229,255183
4383,1222052,14354173,307205,18600
5186,1407652,9212379,295754,89900
2003,2371054,5408040,207899,59335
2448,2562515,8396152,58180,410154
2141,2525763,57500980,4404,117526
1232,2878443,5524306,36709,541252
3645,2410619,13958744,21299,228409
4054,2302170,11779098,2733,88164
3668,625971,12299409,3094,10499
4171,2035485,3479060,33145,275477
2592,2509384,32026095,184053,16469
3126,1464651,12586030,4965,60915
2635,2118022,27025250,11124,804325
4495,1523041,22027897,2513,262706
1517,2898248,12193778,233082,59612
2713,1432977,16070680,3198,36016
1737,1796226,20444645,530,148453
4067,2304673,661574,9049,274738
1801,1099256,4582226,685538,8543
4378,2097191,22464069,170280,34010
3611,2602817,17863097,110430,70715
2265,1930018,26995521,6700,56336
111,1824289,1632070,1100980,205563
1349,2030458,25975136,45162,77027
604,669409,7566681,9953,78113
2354,733525,13255977,51523,3856
3551,2194330,10851982,13678,17065
4118,859292,30302659,35299,19533
1874,2593244,25098074,22465,54304
2046,646435,14614686,207899,56056
4940,1512089,8807204,31296,27054
2914,2484710,7533786,682496,72034
835,828622,25623214,24669,34997
544,702991,11175715,15824,55416
1067,988346,25246849,1631,15830
1424,2191393,10250209,7767,74774
1735,1544421,4129622,55538,208626
2024,1501248,11048198,207899,45848
3504,1811752,11974690,5122,150807
3866,1796882,14675718,1917,123771
2371,586215,9371540,106824,3302
3675,637497,13361317,3094,9677
432,1609499,22753723,23446,38390
4523,2852064,14203483,240814,833318
1855,1994282,18028121,33940,74565
102,2704414,12003351,6596,78933
2489,1688978,6586274,745083,13531
2356,1552170,17899681,215511,21288
2518,1336041,33628956,9769,61183
2360,2737729,3150969,1821616,121311
2685,513330,9844579,3198,12257
3197,1006463,14527673,4965,70095
21,1890358,75893821,1935,302334
435,1817959,22198687,9920,38998
3302,2120662,12156194,1716,66477
3518,504732,11969066,5122,41886
3570,2801553,5263126,26887,573297
3877,1319924,14531535,6072,98368
2358,1852301,21678268,329549,1994099
4026,2831075,12389180,230156,135176
556,2850350,2952861,104554,399259
139,2786613,5880607,16488,21876
314,1310568,7818563,664655,29442
1487,1809268,9383169,43484,154625
2205,924785,4361108,134946,48271
1771,2529297,3371632,204201,154378
3996,2934117,9165135,115105,62333
237,1859401,9018141,35239,95675
121,1232172,6687588,36833,194336
330,900894,10013671,664655,16817
341,1832207,13737945,664655,46636
3443,952282,10115196,1041,206300
4021,698928,13329956,64067,10574
4330,2836687,24278979,175934,99571
3680,1350346,14595723,3094,38264
3231,1954929,14485908,4965,135866
4531,1105060,31961256,190578,32074
839,1979531,17833069,51504,53970
2599,2555905,3936465,1164860,436719
3770,1096260,21166947,146683,26660
3208,2631674,14580431,4965,193005
3834,996201,15467950,1917,19570
3237,1956206,14525213,4965,138107
1929,1202937,25379333,38359,30369
1221,1486494,8064508,534671,73656
3767,1673548,25288450,227798,49905
1275,2959319,7532699,442290,36797
4356,2266366,43455340,196094,955595
4430,2438278,5471577,387259,54904
2214,794025,30825981,185447,30154
1324,1902025,6340975,28719,216022
151,1476041,33786335,31656,39812
1297,2765101,4157054,438884,448293
210,2963114,19356843,3984,98967
1738,720997,13722353,33520,9741
4977,1386430,19678402,31296,34196
1024,896185,31135515,20770,8735
4840,1982500,6517192,91019,536581
4989,2640984,28426894,31296,58031
3822,1856896,12473317,1917,68403
4956,951504,11423756,31296,35006
376,1839549,9807502,664655,218016
4345,793225,19713126,19891,130328
2595,966912,24251423,188432,957584
4343,2125852,20538106,7226,184479
526,2655837,6069444,11199,401716
3293,2927290,10101411,1716,83437
4100,1465226,41436326,2141,32718
2158,2305390,49282370,14853,62878
1620,659497,9441916,2971,10261
4407,2644107,17701618,320172,86938
1351,1649555,22464092,32407,199507
3753,2913194,30027383,155146,314574
5083,1513091,13072892,6541,95998
5094,2766343,4627622,279210,76247
1020,1954509,8030495,247280,146594
2085,2531306,15424530,207899,171068
2568,2303326,14605398,145314,103275
2783,2919298,39493559,14072,69799
3887,1531813,51952215,42871,1789848
2076,2782145,15436095,207899,210266
3196,1673445,14277297,4965,116795
3922,984802,7840718,218164,4789
3699,1907167,23104181,3094,37312
2012,2712144,6771412,207899,66833
4436,520472,11242262,692062,9806
2775,1151635,3795772,9238,79523
2668,535161,15977644,374325,1470233
3087,2130105,8668334,4965,56377
5199,893062,10165314,3687,44377
4190,2788892,15615190,1098,124760
2984,2003357,17297792,21852,259682
834,2100927,44079195,21675,67207
1923,2541797,41808430,26768,66050
4673,1305234,16613361,244228,169424
36,1313641,7975649,66403,4424
2369,2168072,7213817,246217,20834
4586,2601854,6242486,33568,11463
4353,2260854,18874828,129772,8978
4826,676241,17310337,97605,3987
538,2953825,5312621,7971,351981
545,2357479,11538231,6453,299966
3026,1882477,7684973,27630,719274
1665,1906112,21777060,2971,57456
4151,2955743,41552160,23084,80673
4247,2618836,8765886,15740,17801
4828,1005818,18854870,36598,132851
4449,700257,11006142,306000,84244
760,2113513,3679538,18280,432891
1733,1816102,4729474,11429,237863
1940,2639750,35622562,25024,54349
4809,2071746,8476347,81413,121424
935,1111200,6874420,4694,173993
1439,1270781,7727862,106408,7913
1893,2238687,42849659,23212,80623
2134,1889259,15421458,207899,123912
2432,2802043,14342921,90027,19494
1657,2929880,18212817,2971,88095
2276,2362780,21985504,30310,48660
1112,1107700,16479556,2779,22041
1443,887981,4231866,1048405,11662
2469,1202775,11046112,119697,13978
4770,2173526,9095413,479368,193121
5163,554694,5562131,1030529,12747
623,1129494,14976312,27647,103757
3940,1575596,15497063,4084,52398
491,717090,11727940,11269,14945
1964,1762426,21226654,79959,343699
2526,1740331,29235534,35507,23189
3937,688813,12934850,4084,9432
4803,2173840,25923321,137817,102019
3246,981613,14401207,4965,69939
2450,1503771,10582628,156680,10054
3352,1043871,24969180,4965,30737
3658,2822501,10359666,516288,175102
686,1494616,17076174,70916,33487
5184,1941908,9901807,439441,132105
346,1528664,14567683,664655,29029
646,2945826,28284170,9643,120066
2819,2955549,16440563,383692,129697
2661,1858961,15386743,200218,15099
4180,1233884,10325628,402372,76093
4881,784907,22850190,108043,4427
1120,2214628,20720429,2779,55315
3240,2955942,14550917,4965,206006
4276,773850,2448475,141723,12135
4775,771950,25019680,143504,40227
3919,1984796,8957929,74020,331416
4621,1487602,13967638,197801,42591
4154,2518336,36767439,20567,69126
3288,2643139,7050703,46484,401479
2123,639396,15367441,207899,41770
2235,2003184,5130331,1183406,60174
998,1426847,18178893,3659,78770
2064,2783420,9580476,207899,183927
5092,980682,4196871,279210,14621
555,1533909,13094967,19797,205166
4668,2666403,16993659,135539,97438
4707,2620370,22073043,820,59457
2774,1400247,39942368,6541,115411
692,1355862,69876004,1330,176686
4001,950539,4075597,1019633,15270
76,826845,21967764,148723,7956
1341,2479799,14012912,2519,36992
4862,1387605,22297394,108055,10307
3372,1165908,21183608,112381,464958
4556,1601922,8194834,8922,16101
1012,2834806,12058854,3659,235076
2093,1869884,15615410,207899,148067
799,2065300,17940996,164654,200896
3942,1232997,16212687,4084,24718
1176,1496724,34975259,24979,33194
4782,1349201,33939103,113229,27696
4242,1178435,4167169,16463,8463
535,1007900,6124809,1610,151521
162,1950491,36838340,55253,738105
3307,895896,14377210,1716,39473
1213,1556555,8277001,221997,17906
4401,2229806,14458141,47447,502161
87,1125382,10242455,381939,68516
1751,2743288,14493350,204071,495580
3187,2255253,14266319,4965,157987
3495,937334,22120475,5122,25454
3778,2915582,7074855,645935,51801
2842,2352860,28700062,37164,243986
1352,2201641,8643097,141332,60421
4748,818580,32375315,8282,36092
5096,2027125,12902535,279210,59449
1730,1015124,4366122,5932,172195
3138,2202357,15262899,4965,50599
4626,2498357,15599337,1152,306084
1001,1609305,19649829,3659,31260
4667,724881,16624247,71006,94820
4832,1488276,25076572,266868,138816
2874,1478275,5655067,605342,937802
484,2308249,63492252,7692,268615
4390,960803,14395526,272345,17184
2250,2211113,4458543,63758,17340
4121,1541314,21078177,28982,44220
4851,2531470,11040341,2219,147258
1462,1717897,7173931,116916,610156
4003,1444014,3678532,380516,65802
4142,1304832,39730918,26819,25711
4722,2455706,48710367,6900,189639
4500,1828337,7223805,775111,41294
4497,1436339,16834800,156564,7389
1264,968881,9881672,179633,16100
3086,1134707,8511044,4965,50598
4750,2225530,33107055,19061,74282
4868,2469474,3801036,62000,14774
4532,2032671,30875983,182887,72479
5076,808555,12978159,31296,59880
4987,1203901,28554744,31296,26724
2527,873568,32651978,7008,43127
3163,1363214,25551342,4965,216684
3103,663447,9993368,4965,25808
3734,704540,5377106,589931,20823
4769,982269,13264389,327407,191637
750,1911494,14171943,22529,103513
1815,1709001,5640133,784548,350578
1808,1238052,2991549,204883,32072
114,2284244,8015457,12081,137527
4072,1532579,9708719,38113,127217
2857,2676297,2342095,1776771,24133
1919,2572302,39936252,26072,65776
2983,2278389,25242092,58661,95180
3784,1273485,20002776,38425,8975
892,2100727,9319239,334775,58546
4577,2191471,10199512,413181,30993
479,1090051,40355892,6551,20826
3814,2030965,10559045,1917,47318
2260,2809902,73520399,10013,69196
5085,1053884,40302785,806,19978
4912,570679,7110976,31296,20536
3000,1343057,17050993,86041,58471
3067,2475296,7504455,4965,49282
999,741585,18158219,3659,44067
1673,2833723,30027311,2971,63165
3542,2767603,4986402,105741,101978
185,1527187,6175436,3984,61548
5142,1059516,10161993,25856,5900
4719,2995264,29973387,2062,219514
1335,948652,7281765,88430,17455
5167,766920,6829985,190038,18415
3270,2443477,14543137,4965,169999
2213,2783716,33265782,161425,93409
3724,1776445,68885051,5485,122735
3609,1436244,54453152,9463,7715
1573,785324,6878042,358534,25174
2482,1685759,5403004,547082,47709
2247,585651,4114001,37332,3319
131,1450686,5455538,227126,48887
3576,2838814,8373107,428840,24426
4504,708835,18197725,188124,29353
4972,604054,17837291,31296,16226
5117,633312,9609978,279210,69406
2555,2874201,23224106,151996,68664
3148,1087155,18076888,4965,36447
3670,572345,12715663,3094,7711
2347,1732536,10065655,470046,84730
42,2078866,3983445,1654404,4631590
2522,1389600,41647627,9875,62015
1651,1092456,16331657,2971,42426
2119,737784,15613090,207899,47833
3802,2818020,8939099,1917,68141
673,2077771,41684659,20300,53219
3674,2785239,13088175,3094,62415
4600,1094889,5015037,12981,441644
4503,2633404,5573768,247289,169525
1868,753063,20169928,25098,8954
157,2696533,18244456,2150,125251
325,2150675,9351997,664655,114607
722,2414592,31242582,12259,72969
2563,863606,22288781,19218,92715
3908,2034405,8906883,317942,25369
2854,2064223,7746156,575698,10639
4648,674242,10710180,353878,14833
3729,1659537,3751085,31146,507976
340,2699876,12782876,664655,65138
3900,2355753,8651015,433130,52003
195,2918158,10854662,3984,118717
345,2395878,14380533,664655,96260
1853,2870918,4171694,212019,37840
883,1466218,6218534,674049,11010
4917,1923594,7455288,31296,56184
4941,2711959,8972472,31296,73069
1634,2970962,12040101,2971,77838
2271,2968120,40403893,26261,70927
3093,1530084,9075983,4965,37754
4949,2662249,9676752,31296,96379
2676,2785876,9419390,551333,506455
2967,1661802,7322986,496348,156067
1574,1864141,6740314,368673,50819
1387,2704321,8446920,18974,1026663
2545,1942622,31307513,162626,42685
3817,2114774,11055405,1917,65441
4950,2011164,9970918,31296,308313
4622,995605,14719408,185536,17168
3408,1347187,35789791,49345,746094
3884,2220077,31363713,42871,17780
5134,1294012,7440340,18332,18652
1048,1113385,15655539,1631,57418
1364,2971302,14804560,86830,216147
2546,2986580,23235838,185407,74792
3424,892803,4855899,1333,418678
3939,2453736,15065561,4084,72241
743,2524846,11314249,32253,38044
1667,2150065,23966567,2971,70167
2589,1738339,14469777,187266,23581
3294,2326480,10448008,1716,56291
3711,2327129,12771609,3094,200164
2284,735623,37413951,28263,18351
269,2597760,3304352,664655,17412
2437,540300,4847163,508995,10929
4931,1398099,8134304,31296,20647
5095,2535707,8101283,279210,81603
2495,2212423,6981170,125093,51113
3324,1619740,19293006,1716,32761
607,1637047,3689537,7187,217022
2259,2583851,39137150,2546,778287
1427,1184707,12461659,7767,135126
4843,1210515,10723905,108569,14824
5029,2997185,5802804,31296,412540
4811,712685,9152777,160302,16987
1252,1302210,9326655,86937,9341
3756,1652728,13275214,93094,74844
2628,1409486,20136924,11124,43739
838,1461737,17517464,67894,67564
3301,532098,11513941,1716,14360
5098,697841,9332131,279210,75977
4991,1947025,29484562,31296,45492
3119,656532,11881768,4965,20189
4465,2978617,111552423,539924,70928
3883,2006962,13779036,1216,147597
1361,2369705,16480732,38586,169909
1641,1986043,13368774,2971,37445
38,2201736,4321337,1479047,11105
191,1955966,10012977,3984,37097
1746,1676014,11789471,415108,18691
3953,504315,19766510,4084,13691
4051,2453206,9431493,2748,122568
4608,1793460,25356779,303964,34603
2994,1916534,25034197,175866,39220
2945,1381263,15381669,47167,372226
4313,1147161,6076972,27857,388994
3303,1634951,13398069,1716,41273
550,2460571,9874223,18647,250031
392,1110077,9717547,664655,120296
1152,1041972,15649539,1827,32365
1941,2994678,37709085,17427,181222
2792,1953606,8081915,152288,46929
2730,1428246,31504740,3198,33060
4528,1763901,6119617,30809,165620
5037,1275674,13399406,31296,103131
4113,818756,31075251,21427,19495
1561,834715,21922186,159913,16296
2640,2249403,11879505,11124,269293
3445,1691378,15273272,129773,70800
1985,1173319,12125217,93859,6526
2826,1837566,6800030,202321,100686
4844,1463740,10945267,36694,206093
4856,1214954,76225162,893,609767
3644,1709816,16091161,59952,9284
2925,723366,11548048,3263,19106
3149,980865,18456643,4965,14631
3232,2211791,14511627,4965,154121
5141,1019873,9859751,44027,12244
4111,2975684,26952925,37574,78315
1949,1015738,9494893,58716,180350
4567,1743717,46220343,239589,97400
4890,1053213,3982948,31296,33156
1338,653844,7870391,2569,113912
5003,1974914,13953781,31296,148312
3094,664518,9374331,4965,20230
3145,2352453,17594621,4965,53612
3739,2461699,7350470,477726,17700
3053,1034223,6501724,4965,15215
78,2249095,20043172,81172,142618
4182,2504886,8404631,110339,431178
167,565623,4557683,54449,80169
154,647030,14887121,70645,15464
3486,2547982,17460728,5122,67392
140,2642938,34309373,642,1286784
355,2596327,16977010,664655,2853657
3788,2369193,7001551,160813,17182
5038,1938456,13533237,31296,145705
2926,510249,13276714,3263,8608
3962,2800094,25929379,4084,85269
4333,979428,20665588,194723,20324
1618,2627270,9618707,2971,69461
3782,1625775,18342954,53124,23472
4432,1323165,10855478,357692,91291
2033,2352235,19550529,207899,56540
300,2910653,6697389,664655,143671
2743,899614,13199441,3198,68002
2834,514658,11057870,1037,2095
1583,2142728,12407824,1618,373767
1902,2008995,29987168,10376,58618
3546,917727,18323218,16982,38971
2281,702612,31412746,38958,14135
1378,1445954,7756826,95266,13396
180,817366,7426806,554718,28475
3792,2676843,4523735,1288174,125351
3140,726523,15851546,4965,26113
5146,2681082,3978873,43497,709663
285,2561241,5362917,664655,438235
1648,1204914,15548554,2971,30273
3639,2512772,7444884,327659,15501
1158,853422,6410753,7801,140528
4296,2681141,6291245,11754,396143
2891,2968906,38025740,114017,177547
2042,647234,15518851,207899,44156
5181,1081758,11135813,192134,81121
2430,2374504,10890283,255104,81104
4506,1574782,17311469,196284,60480
3558,2903980,10270528,148572,3111872
1451,2249570,15754380,69034,423770
728,913630,34455733,11198,19436
4771,2838701,9104156,476833,83670
4425,625991,41119664,85075,6032
1247,2806161,9936435,535406,66334
2551,1147799,20844021,77798,63268
3132,2828842,13855266,4965,92697
3285,1325726,8108365,551679,81952
1616,898525,9040416,2971,28025
3700,2191841,24824872,3094,76358
900,955124,5206709,586647,26838
2111,603308,15516479,207899,40139
2409,775157,9669060,96288,14662
1189,859929,31401099,17915,21213
1884,2941748,20385137,56929,214736
1080,1675667,38490049,33846,9651
3776,1580123,7249939,92880,12943
4239,1799961,6650845,1235,70741
4861,2669733,124569361,4765,145340
457,2556094,37676545,10902,45151
4982,2702260,20133204,31296,78955
655,2167490,16336403,68087,375782
4287,1863215,19137053,193764,16403
3431,1844084,24220840,50772,59375
2021,1152335,9515905,207899,23918
3200,1113318,14368131,4965,77916
1708,2508655,15544407,2971,163905
2375,2485871,9511696,3346,569649
2658,2174000,24992796,240162,10458
427,2665740,19077354,5117,265022
4384,2329084,15627249,141176,72213
4102,689120,62974819,8253,5328
2334,841750,42984036,27714,10412
4388,2899275,13163276,321721,64430
4098,1983426,30269617,2313,41144
812,2275192,29894365,33633,9490
2485,1270948,6755889,31670,6867
2129,1344264,15569574,207899,89843
3748,2408864,25205675,173429,75212
3806,2776734,9521186,1917,86865
4975,2174333,18113921,31296,53347
3413,776670,5415699,490691,12673
4403,2741032,11985692,552031,304724
5067,2924891,13511545,31296,219917
1115,2654318,17446104,2779,60758
215,1876409,21808914,3984,32640
4032,2548841,15929694,6761,2254101
5078,882031,13381715,31296,110977
4786,1279880,29538762,59274,25065
40,909772,5248350,1484923,4758
496,673491,4614822,41389,11574
3034,1139132,16806939,2852,568047
2584,2581566,5080352,1431238,298101
319,862178,8826351,664655,46217
3155,2128750,21272375,4965,58235
4889,558891,3600686,31296,7984
1147,2077935,13183205,2779,213930
929,1740493,5344824,186806,34076
1021,1565147,42629448,129052,95266
2351,2715713,12341879,357519,20586
4943,1788756,9138228,31296,50783
1354,2579773,17068959,898,91909
4836,1252629,9663341,632835,8858
2238,2003063,1201792,81182,40442
4214,1702699,10675467,41755,581289
2173,1161335,29711610,14210,33856
3035,2162990,15294486,383516,44630
1201,1164576,11750591,45305,18638
4821,2093701,9992243,448228,38563
2435,1673686,7191462,536086,118917
3403,709284,10707324,63848,151191
2652,1471684,19990222,5097,115381
2805,1845478,4392637,43387,935774
766,776441,8277998,16262,5983
553,2406422,6184179,43237,174939
4119,1159796,23581309,16820,47699
5080,2614360,13392241,31296,234366
2005,890647,5321136,207899,27869
3679,1494622,14419811,3094,28572
3963,2268922,25399702,4084,56413
4462,2334182,52883971,33447,13659
1490,2177450,27086231,2455,207449
3031,1354665,8721621,53073,8957
1882,1882965,8243144,11621,45807
2114,2839111,16929242,207899,210195
5041,1428287,13390836,31296,111006
5139,1085040,9387040,226195,14721
510,1715653,4486766,52152,177064
1986,2424027,13023312,69390,861851
945,563572,8858318,320346,23243
2357,1916217,17801281,225890,119094
2493,735756,5550019,345291,13424
1317,1640982,4358599,58038,222283
3405,1244103,12866017,27969,169753
3323,747032,19614342,1716,26702
2625,1532273,17585597,11124,34763
1170,2416847,29810652,32711,117726
3633,2477959,19668237,46892,88012
2749,2217413,13455186,8242,53337
3643,2828412,17278137,188088,44445
984,2966997,13072900,3659,134756
3707,949118,3876619,3094,495251
3354,702810,27340285,142584,18884
3569,2446860,5385559,65938,19423
3055,2862086,6682139,4965,63143
3218,1582630,14489883,4965,110052
3981,992709,4843200,9124,105936
4440,2191026,7095497,545932,83615
5122,2606456,9008014,279210,295994
3505,2183597,12041199,5122,188970
4729,1713272,6702553,72071,39711
3494,1516545,22719454,5122,24909
146,2329059,21182904,18440,63552
5171,1188483,6539961,145193,11371
1796,2146787,4705412,11815,1020153
5194,2017452,10288201,3687,46003
1793,1380174,5770204,11815,49149
563,2828232,6685676,5786,363027
2303,2962886,29577010,36321,66594
2910,1731429,16653032,326337,69527
3363,2551959,26659708,205298,56576
2359,2271897,3191433,1891546,21465
3183,914340,3189185,4965,197149
3769,984346,22112014,128364,60775
4120,1916048,27234035,27729,66089
1836,1949105,6701296,50583,155348
2886,686069,6776990,529205,23331
1269,2700640,2038079,148653,322803
3751,2585130,24768478,166009,25024
3432,1067959,19169292,25352,334832
1330,2812886,16365582,66154,189010
2962,2129637,9608720,345063,691435
3446,1873353,15927087,76234,31470
4020,2959810,6383466,105973,226013
0,2035374,21370,15301,198462
95,1616198,3097199,430716,669297
622,1274351,7656135,9029,150175
2380,2814935,4299440,1165312,773245
2397,1806885,12456442,95397,104482
4723,1691305,35234558,10269,38866
5033,2231159,9077591,31296,167984
2712,2433171,15248144,3198,50884
2490,949602,6583538,723841,6127
2512,1692332,32222785,36776,42269
2821,1628562,13645733,200288,67071
963,2233167,3675293,23002,138260
643,737262,17988979,16009,18751
2624,1202649,17050027,11124,48329
2466,671264,9394597,1502,21846
951,984289,7809393,302449,314297
1982,635421,6208176,27440,7862
4515,2197894,21301777,94477,45520
2862,1956465,9767673,125379,11969
4399,2801443,17913624,17834,358581
587,2440743,8799230,7105,169976
2420,511342,10230676,364793,15667
1467,1095231,9415527,2349,201431
5051,2205276,13394347,31296,166016
3483,2059408,13604043,5122,73024
637,1551594,28800134,5260,88161
3485,2055651,14367091,5122,62566
3107,1655867,10150512,4965,39018
3747,1624551,6392441,229409,40571
1099,2872273,9142505,2779,82042
304,1817683,7218109,664655,58606
3204,1639240,14421399,4965,116180
1642,1858018,13511658,2971,83134
4005,1282984,10693995,142075,206418
4507,2816072,24068828,201261,83172
1761,522908,7671314,606038,4945
2851,1419640,6483854,85956,27759
3415,1281324,3937442,19505,149396
1852,968770,76196857,2565,241388
2105,2139388,15484973,207899,140922
1056,1677915,18159348,1631,29482
291,1621053,5764232,664655,56523
1172,2707766,24550782,31049,145970
4327,2480247,20829899,199118,37769
2611,2101394,9866560,11124,51932
1171,1463619,18681839,63623,42519
2262,2252476,24814236,44666,72769
2907,2600683,11365183,342067,34281
734,1838692,6860313,173455,25238
1633,2536399,11576769,2971,67649
2471,1791230,11780143,32657,455138
4014,2278297,6866021,228658,28206
1860,1025705,25602131,21542,28393
