ID,Message Size,Sending Rate,RTT,Latency
4899,1000,12674205,110567,5
2352,1000,54322648,6088,2
3208,1000,90951513,6093,2
502,1000,16829038,7089,3
1062,1000,20347802,13104,17
4464,1000,21011456,55760,4
537,1000,16829038,7089,17
1834,1000,36961056,6359,8
137,1000,4257734,7958,1
2121,1000,36134324,5770,2
249,1000,6054318,6606,20
4068,1000,38704534,24091,4
460,1000,16829038,7089,2
3507,1000,98114731,6152,5
5020,1000,13265876,124703,2
2538,1000,65765334,6303,2
3078,1000,99913149,6321,5
1485,1000,29593377,9271,5
1284,1000,34086668,11675,4
418,1000,12006122,7106,2
4,1000,32146,10172,4
1576,1000,33290126,7514,2
2578,1000,61894916,6193,2
299,1000,9631261,6316,5
2996,1000,91969363,6357,4
916,1000,16147881,11489,3
1505,1000,31400676,7972,3
1683,1000,30131115,6603,2
2749,1000,76676868,6106,4
3048,1000,96663419,6323,4
4137,1000,35119978,27958,2
3323,1000,97887327,6187,2
4690,1000,15719653,82505,5
4952,1000,12535919,116564,4
953,1000,21558151,12382,5
2742,1000,83204965,6249,4
2722,1000,83204965,6249,8
651,1000,20598013,6991,2
1107,1000,20347802,13104,4
1984,1000,32584720,6223,3
4286,1000,29092275,40129,5
4148,1000,35119978,27958,2
4809,1000,13689942,99733,2
194,1000,5272756,7710,2
2572,1000,61894916,6193,3
4102,1000,37041551,25566,2
1692,1000,30131115,6603,2
1224,1000,28890526,13208,4
868,1000,16147881,11489,2
2458,1000,54030917,6158,3
1602,1000,35508176,6994,6
4698,1000,15520313,84771,8
4156,1000,35119978,27958,4
1782,1000,30131115,6603,9
5083,1000,13779549,129667,4
574,1000,20598013,6991,2
3531,1000,98114731,6152,4
998,1000,21558151,12382,2
570,1000,20598013,6991,2
964,1000,21558151,12382,9
1833,1000,36961056,6359,2
3820,1000,41699622,17429,3
1259,1000,33689319,12148,2
2939,1000,88960354,6249,4
2346,1000,54322648,6088,6
528,1000,16829038,7089,2
903,1000,16147881,11489,2
5199,1000,11664368,138906,4
476,1000,16829038,7089,4
4099,1000,37041551,25566,2
4150,1000,35119978,27958,9
1952,1000,32509697,6233,2
2020,1000,33683805,6276,7
4704,1000,15520313,84771,2
1580,1000,33290126,7514,4
28,1000,1553176,9494,4
4131,1000,35119978,27958,34
870,1000,16147881,11489,2
3979,1000,40686461,22640,5
1977,1000,32584720,6223,5
2040,1000,34730973,6418,3
3798,1000,41699622,17429,2
4626,1000,17207286,73427,1926
3418,1000,98114731,6152,3
3184,1000,81296302,6167,2
3738,1000,41657460,16928,2
1591,1000,35179576,7057,4
3978,1000,40686461,22640,6
3299,1000,96409203,6235,2
2487,1000,62961087,6150,4
2816,1000,76896521,6081,2
1152,1000,20495735,13179,2
617,1000,20598013,6991,2
1407,1000,30288354,10282,2
1986,1000,32584720,6223,32
1626,1000,36576126,6817,3
183,1000,5725538,7928,1727
114,1000,3334729,7876,4
3862,1000,41699622,17429,3
4132,1000,35119978,27958,11
4177,1000,32997018,30193,4
2701,1000,81458152,6138,2
4474,1000,20649067,57021,42
348,1000,9631261,6316,5
4814,1000,13689942,99733,5
4863,1000,13538673,105276,1893
5151,1000,14482471,136159,5
3471,1000,98114731,6152,4
719,1000,21041488,9172,2
1816,1000,36373534,6370,2
3887,1000,42500699,19307,5
3128,1000,102199997,6198,3
4533,1000,19678111,61470,2
1710,1000,30131115,6603,3
166,1000,4257734,7958,2
3284,1000,95272184,6163,2
1592,1000,35179576,7057,5
3407,1000,98114731,6152,4
3410,1000,98114731,6152,3
4188,1000,32997018,30193,5
4514,1000,20334535,60001,4
5084,1000,13779549,129667,5
3516,1000,98114731,6152,3
1424,1000,32094379,9955,8
1467,1000,34330410,9629,2
2200,1000,34455435,5647,5
235,1000,5131541,6492,12
2345,1000,54322648,6088,10
5150,1000,14482471,136159,4
2115,1000,36134324,5770,4
2073,1000,35553747,6605,113
1261,1000,33689319,12148,5
2863,1000,79202885,6127,4
4503,1000,20334535,60001,4
2080,1000,38695248,6134,3
4818,1000,13689942,99733,1856
4956,1000,12716155,118936,8
2079,1000,38695248,6134,2
3758,1000,41699622,17429,3
3341,1000,98114731,6152,2
1724,1000,30131115,6603,2
4794,1000,13900178,96833,8
2506,1000,64934446,6198,27
1238,1000,28890526,13208,4
2388,1000,55290546,6140,6
3041,1000,96663419,6323,6
2459,1000,54030917,6158,4
278,1000,8509072,6410,14
1185,1000,21605234,13403,60
3242,1000,92088531,6053,2
3318,1000,97887327,6187,3
685,1000,21386463,7238,7
2319,1000,55937694,6366,6
3305,1000,96864010,6258,3
1829,1000,36961056,6359,3
4251,1000,29408053,32923,3
1264,1000,33689319,12148,2
833,1000,16147881,11489,2
3338,1000,98114731,6152,3
4031,1000,40686461,22640,5
1359,1000,36570103,11146,3
2089,1000,38695248,6134,3
3494,1000,98114731,6152,2
2934,1000,88960354,6249,4
1702,1000,30131115,6603,2
629,1000,20598013,6991,2
2156,1000,35242480,5638,4
3487,1000,98114731,6152,7
4062,1000,38704534,24091,4
4353,1000,23423790,44963,5
2613,1000,63846805,6241,13
3625,1000,84280477,8095,2
4274,1000,28510453,35866,3
5043,1000,13428088,126646,2
3174,1000,81296302,6167,2
3374,1000,98114731,6152,13
565,1000,20598013,6991,2
3883,1000,42036918,18904,5
4219,1000,29408053,32923,38
2454,1000,54030917,6158,3
2622,1000,63846805,6241,4
3619,1000,84280477,8095,4
1605,1000,36001076,6901,2
1956,1000,32509697,6233,5
4337,1000,24404928,43677,4
4403,1000,24547237,51401,5
631,1000,20598013,6991,2
4695,1000,15744446,82752,9
4882,1000,12830092,108829,2
2462,1000,54030917,6158,2
4202,1000,31762360,30993,5
2558,1000,61114161,6216,2
3551,1000,98114731,6152,2
871,1000,16147881,11489,2
2623,1000,63846805,6241,2
2853,1000,79202885,6127,4
247,1000,5849257,6551,51
66,1000,1487930,7490,3
1889,1000,33468377,6263,2
3732,1000,41657460,16928,2
3775,1000,41699622,17429,2
3962,1000,40555727,21460,2
3308,1000,96864010,6258,21
3026,1000,94376571,6313,4
3094,1000,100514951,6216,2
4649,1000,16544435,78010,3
1660,1000,29984234,6642,3
4989,1000,12905403,121095,2
1155,1000,20495735,13179,2
3748,1000,41699622,17429,3
1747,1000,30131115,6603,2
1572,1000,33290126,7514,10
2400,1000,56645604,6274,4
2839,1000,79202885,6127,3
3331,1000,98114731,6152,2
3334,1000,98114731,6152,2
1963,1000,32509697,6233,2
1025,1000,21558151,12382,2
4648,1000,16544435,78010,4
4984,1000,12905403,121095,4
986,1000,21558151,12382,2
4824,1000,13563216,101462,4
2949,1000,88960354,6249,19
3743,1000,41657460,16928,4
4044,1000,38704534,24091,4
4440,1000,21011456,55760,5
4573,1000,18341325,67514,4
4625,1000,17207286,73427,4
4831,1000,13563216,101462,15
5097,1000,13950774,131773,12
3804,1000,41699622,17429,5
4546,1000,19922044,63701,4
1096,1000,20347802,13104,2
1395,1000,30288354,10282,4
1700,1000,30131115,6603,2
1329,1000,34881367,11345,3
1989,1000,32584720,6223,4
3045,1000,96663419,6323,2
2914,1000,86490525,6169,2
3791,1000,41699622,17429,3
4003,1000,40686461,22640,4
2896,1000,86490525,6169,5
4796,1000,13900178,96833,4
5187,1000,14734802,138185,4
4953,1000,12535919,116564,1771
3942,1000,40555727,21460,62
1498,1000,31072077,8285,2
786,1000,25163155,10130,9
1835,1000,37181376,6362,5
656,1000,20598013,6991,3
4392,1000,24186886,48560,8
4584,1000,18341325,67514,3
1212,1000,24983626,13570,2
128,1000,4257734,7958,11
5098,1000,13950774,131773,16
5117,1000,14212116,132202,11
829,1000,16147881,11489,2
3536,1000,98114731,6152,2
653,1000,20598013,6991,2
2948,1000,88960354,6249,2
902,1000,16147881,11489,4
1800,1000,34684409,6651,16
3809,1000,41699622,17429,7
4710,1000,15520313,84771,1743
900,1000,16147881,11489,20
1865,1000,33468377,6263,5
2028,1000,33683805,6276,8
4856,1000,13538673,105276,5
5047,1000,13428088,126646,4
506,1000,16829038,7089,2
2304,1000,55937694,6366,3
965,1000,21558151,12382,4
2152,1000,35176893,5640,6
4332,1000,24404928,43677,6
768,1000,25163155,10130,4
3320,1000,97887327,6187,2
2556,1000,61114161,6216,6
4434,1000,24928785,53477,18
377,1000,12006122,7106,6
2757,1000,76896521,6081,4
3185,1000,81296302,6167,5
4026,1000,40686461,22640,3
3881,1000,42036918,18904,4
3570,1000,98114731,6152,2
3443,1000,98114731,6152,3
4139,1000,35119978,27958,2
3303,1000,96864010,6258,2
4934,1000,12391729,114923,4
1544,1000,32961526,7563,5
963,1000,21558151,12382,4
1565,1000,33290126,7514,5
532,1000,16829038,7089,3
1172,1000,20495735,13179,3
1191,1000,22862666,13604,14
451,1000,16829038,7089,6
186,1000,5272756,7710,2
3101,1000,100514951,6216,2
481,1000,16829038,7089,2
1376,1000,29428342,10639,5
2651,1000,80585147,6117,10
1137,1000,20347802,13104,4
2221,1000,39285696,5750,3
2811,1000,76896521,6081,2
985,1000,21558151,12382,4
2395,1000,56161655,6239,19
2691,1000,81458152,6138,6
13,1000,32146,10172,7443
331,1000,9631261,6316,5
2548,1000,61114161,6216,4
2764,1000,76896521,6081,3
1343,1000,36172753,11236,2
3239,1000,92088531,6053,4
3537,1000,98114731,6152,2
2242,1000,44535534,5949,4
608,1000,20598013,6991,1
4064,1000,38704534,24091,2
3841,1000,41699622,17429,4
4166,1000,32997018,30193,3
1610,1000,36329676,6839,2
2264,1000,45305914,6003,2
750,1000,21041488,9172,3
3047,1000,96663419,6323,2
4296,1000,29092275,40129,2
4522,1000,20334535,60001,5
4574,1000,18341325,67514,6
199,1000,5272756,7710,2
826,1000,16147881,11489,4
1112,1000,20347802,13104,2
1873,1000,33468377,6263,6
25,1000,1553176,9494,2
3644,1000,84280477,8095,2
3974,1000,40686461,22640,2
2184,1000,34455435,5647,2
2224,1000,39285696,5750,2
4907,1000,12510650,112394,5
192,1000,5272756,7710,4
4711,1000,15641465,86458,6
5130,1000,14212116,132202,8
11,1000,32146,10172,2
5100,1000,13950774,131773,17
3287,1000,95272184,6163,2
3778,1000,41699622,17429,2
2829,1000,76896521,6081,12
752,1000,21041488,9172,2
160,1000,4257734,7958,4
1972,1000,32509697,6233,12
704,1000,18207842,7732,5
1436,1000,32524385,9758,2
2255,1000,45305914,6003,3
3523,1000,98114731,6152,2
2758,1000,76896521,6081,2
5170,1000,14734802,138185,27
3434,1000,98114731,6152,3
4908,1000,12510650,112394,5
4266,1000,28510453,35866,4
4930,1000,12391729,114923,5
2322,1000,55937694,6366,4
814,1000,25163155,10130,5
2324,1000,55937694,6366,4
2481,1000,62961087,6150,4
3348,1000,98114731,6152,3
3796,1000,41699622,17429,3
1265,1000,33689319,12148,6
3317,1000,97318818,6230,7
3902,1000,40175458,21018,4
3911,1000,40175458,21018,3
1840,1000,37564570,6368,5
4611,1000,18219768,71439,2
3742,1000,41657460,16928,2
2798,1000,76896521,6081,3
4428,1000,24928785,53477,17
4260,1000,28459860,35462,9
1046,1000,21732676,12414,5
1196,1000,22862666,13604,29
485,1000,16829038,7089,2
2909,1000,86490525,6169,23
4697,1000,15744446,82752,1939
4329,1000,24404928,43677,5
87,1000,1729435,6403,4
2012,1000,32584720,6223,4
548,1000,16829038,7089,2
461,1000,16829038,7089,4
554,1000,20598013,6991,3
1934,1000,33468377,6263,5
561,1000,20598013,6991,1
3034,1000,94376571,6313,3
4554,1000,19922044,63701,2
3713,1000,84280477,8095,3
1131,1000,20347802,13104,2
2256,1000,45305914,6003,3
2895,1000,86490525,6169,10
4217,1000,30221797,31847,4
5042,1000,13428088,126646,4
2444,1000,54030917,6158,3
999,1000,21558151,12382,4
3953,1000,40555727,21460,4
2205,1000,39210641,5697,7
4531,1000,19678111,61470,2
2550,1000,61114161,6216,5
3736,1000,41657460,16928,4
1116,1000,20347802,13104,3
2083,1000,38695248,6134,3
1656,1000,29984234,6642,3
4073,1000,38704534,24091,3
3868,1000,41699622,17429,2
778,1000,25163155,10130,3
3105,1000,100514951,6216,8
3872,1000,41699622,17429,2
4728,1000,15256730,87761,2
4254,1000,29225481,33403,709
3134,1000,102199997,6198,2
880,1000,16147881,11489,5
4377,1000,23805338,46445,5
464,1000,16829038,7089,3
2451,1000,54030917,6158,2
3663,1000,84280477,8095,2
3923,1000,40175458,21018,3
4095,1000,37041551,25566,4
2165,1000,35242480,5638,4
5182,1000,14734802,138185,11
2365,1000,54709808,6116,11
2387,1000,55290546,6140,4
4691,1000,15719653,82505,2
1111,1000,20347802,13104,5
274,1000,8509072,6410,17
1698,1000,30131115,6603,2
308,1000,9631261,6316,29
783,1000,25163155,10130,5
1643,1000,36576126,6817,14
2562,1000,61114161,6216,5
4789,1000,13900178,96833,2
1869,1000,33468377,6263,5
3864,1000,41699622,17429,2
4536,1000,19678111,61470,6
4843,1000,13388693,103522,8
3154,1000,102199997,6198,2
1145,1000,20495735,13179,2
1167,1000,20495735,13179,2
1389,1000,29428342,10639,3
3969,1000,40686461,22640,42
4733,1000,15422814,89353,4
1136,1000,20347802,13104,2
230,1000,5131541,6492,15
1991,1000,32584720,6223,4
717,1000,21041488,9172,2
3411,1000,98114731,6152,3
285,1000,8509072,6410,62
2061,1000,35553747,6605,8
959,1000,21558151,12382,4
213,1000,4906391,6765,2
4033,1000,40686461,22640,2
647,1000,20598013,6991,2
4720,1000,15641465,86458,50
69,1000,1487930,7490,2151
4120,1000,37041551,25566,4
261,1000,7899874,6504,3
737,1000,21041488,9172,5
1506,1000,31400676,7972,2
3009,1000,94135850,6332,4
3989,1000,40686461,22640,5
4964,1000,12716155,118936,7
5082,1000,13779549,129667,4
3739,1000,41657460,16928,4
649,1000,20598013,6991,2
1420,1000,32094379,9955,5
1435,1000,32524385,9758,4
3216,1000,91065215,6068,5
4798,1000,13900178,96833,8
4712,1000,15641465,86458,4
2729,1000,83204965,6249,3
4960,1000,12716155,118936,11
625,1000,20598013,6991,2
2299,1000,55937694,6366,2
4309,1000,25414774,40933,4
176,1000,5725538,7928,2
1173,1000,20495735,13179,4
2583,1000,62773266,6202,19
2751,1000,76676868,6106,12
2910,1000,86490525,6169,5
4782,1000,14125730,94705,2
529,1000,16829038,7089,3
1490,1000,30825627,8483,7
2504,1000,64934446,6198,3
2807,1000,76896521,6081,4
3746,1000,41699622,17429,4
4808,1000,13689942,99733,4
2069,1000,35553747,6605,5
1026,1000,21558151,12382,2
2327,1000,55937694,6366,4
1368,1000,29428342,10639,2
2588,1000,63163644,6214,5
3860,1000,41699622,17429,3
4390,1000,24186886,48560,7
4494,1000,20649067,57021,4
800,1000,25163155,10130,4
1570,1000,33290126,7514,2
4108,1000,37041551,25566,3
2042,1000,34730973,6418,5
1574,1000,33290126,7514,4
4732,1000,15422814,89353,21
3307,1000,96864010,6258,4
619,1000,20598013,6991,3
3518,1000,98114731,6152,23
337,1000,9631261,6316,8
2212,1000,39210641,5697,4
1481,1000,29593377,9271,6
4804,1000,13689942,99733,4
4615,1000,17207286,73427,2
552,1000,20598013,6991,4
591,1000,20598013,6991,2
2214,1000,39210641,5697,2
882,1000,16147881,11489,2
202,1000,4906391,6765,23
678,1000,21386463,7238,29
210,1000,4906391,6765,2
4669,1000,16741384,79945,3
2074,1000,37872474,6306,28
710,1000,18207842,7732,2
4360,1000,23423790,44963,2
1354,1000,36570103,11146,2
698,1000,18207842,7732,3
1038,1000,21558151,12382,18
2247,1000,44535534,5949,2
3563,1000,98114731,6152,3
4897,1000,12674205,110567,4
4807,1000,13689942,99733,5
5141,1000,14482471,136159,4
5191,1000,14734802,138185,4
5032,1000,13265876,124703,2
994,1000,21558151,12382,3
1029,1000,21558151,12382,3
5051,1000,13428088,126646,4
1344,1000,36172753,11236,7
2920,1000,86490525,6169,2
4875,1000,13000073,106900,6
844,1000,16147881,11489,4
878,1000,16147881,11489,11
1360,1000,36570103,11146,4
1027,1000,21558151,12382,3
283,1000,8509072,6410,12
3966,1000,40555727,21460,3
4751,1000,15565172,90990,4
2833,1000,79202885,6127,3
4643,1000,16544435,78010,4
190,1000,5272756,7710,12
1252,1000,28890526,13208,13
2720,1000,83204965,6249,4
1182,1000,20495735,13179,30
925,1000,21558151,12382,4
4944,1000,12535919,116564,7
1789,1000,30131115,6603,2
2359,1000,54322648,6088,4
3084,1000,100274230,6242,5
3730,1000,41657460,16928,2
1538,1000,32057876,7854,2
4948,1000,12535919,116564,6
2075,1000,38695248,6134,4
237,1000,5131541,6492,12
2539,1000,65765334,6303,29
2207,1000,39210641,5697,4
535,1000,16829038,7089,3
4513,1000,20334535,60001,2
240,1000,5131541,6492,29
2268,1000,45305914,6003,2
2761,1000,76896521,6081,4
2045,1000,34730973,6418,2
3168,1000,85133027,6179,3
1645,1000,29543593,6747,5
383,1000,12006122,7106,6
88,1000,1729435,6403,3493
1575,1000,33290126,7514,2
3379,1000,98114731,6152,4
4501,1000,20334535,60001,25
2003,1000,32584720,6223,3
391,1000,12006122,7106,5
1801,1000,34684409,6651,4
2473,1000,54030917,6158,4
3028,1000,94376571,6313,7
2534,1000,65765334,6303,2
4452,1000,21011456,55760,3
4823,1000,13563216,101462,4
5009,1000,13085639,122984,4
5135,1000,14212116,132202,4
5022,1000,13265876,124703,4
2611,1000,63846805,6241,2
609,1000,20598013,6991,1
2414,1000,56839183,6232,4
4101,1000,37041551,25566,3
1076,1000,20347802,13104,2
4399,1000,24186886,48560,2
3948,1000,40555727,21460,5
2780,1000,76896521,6081,6
2903,1000,86490525,6169,3
1517,1000,32057876,7854,4
442,1000,16829038,7089,4
507,1000,16829038,7089,2
142,1000,4257734,7958,2
5071,1000,13779549,129667,5
809,1000,25163155,10130,10
2505,1000,64934446,6198,3
1727,1000,30131115,6603,2
2668,1000,81458152,6138,3
4134,1000,35119978,27958,4
4736,1000,15422814,89353,5
15,1000,433054,9538,4
64,1000,1487930,7490,2
1141,1000,20495735,13179,13
1459,1000,33384397,9660,25
2093,1000,38695248,6134,2
1310,1000,34881367,11345,4
589,1000,20598013,6991,2
497,1000,16829038,7089,2
2682,1000,81458152,6138,3
2944,1000,88960354,6249,3
4997,1000,13085639,122984,4
1915,1000,33468377,6263,9
4715,1000,15641465,86458,3
2637,1000,80709862,6135,3
3373,1000,98114731,6152,2
4019,1000,40686461,22640,4
3873,1000,41699622,17429,5
2436,1000,56839183,6232,17
397,1000,12006122,7106,2
587,1000,20598013,6991,1
2699,1000,81458152,6138,13
1772,1000,30131115,6603,5
3823,1000,41699622,17429,2
388,1000,12006122,7106,7
105,1000,3334729,7876,22
18,1000,433054,9538,3
1451,1000,33126393,9680,3
3726,1000,41657460,16928,2
4772,1000,14125730,94705,4
2382,1000,55290546,6140,5
1418,1000,31922377,10047,6
1926,1000,33468377,6263,2
2204,1000,34455435,5647,81
1215,1000,24983626,13570,2
2889,1000,86490525,6162,4
3090,1000,100274230,6242,2
3544,1000,98114731,6152,2
831,1000,16147881,11489,4
3840,1000,41699622,17429,2
338,1000,9631261,6316,5
4906,1000,12510650,112394,7
4995,1000,13085639,122984,22
2032,1000,34356984,6371,2
4268,1000,28510453,35866,4
5076,1000,13779549,129667,2
2088,1000,38695248,6134,2
1758,1000,30131115,6603,2
155,1000,4257734,7958,2
1731,1000,30131115,6603,2
465,1000,16829038,7089,4
2108,1000,36134324,5770,4
2273,1000,45305914,6003,18
2877,1000,86248971,6174,7
3753,1000,41699622,17429,3
3097,1000,100514951,6216,2
4702,1000,15520313,84771,5
3935,1000,40175458,21018,4
3781,1000,41699622,17429,3
1327,1000,34881367,11345,3
3212,1000,91065215,6068,2
1318,1000,34881367,11345,2
5075,1000,13779549,129667,4
975,1000,21558151,12382,3
103,1000,3032819,7356,2
2528,1000,65765334,6303,3
905,1000,16147881,11489,2
378,1000,12006122,7106,5
603,1000,20598013,6991,3
178,1000,5725538,7928,5
1214,1000,24983626,13570,2
2480,1000,62961087,6150,4
2818,1000,76896521,6081,2
2822,1000,76896521,6081,3
2922,1000,86490525,6169,2
3059,1000,96663419,6323,2
82,1000,1729435,6403,4
3120,1000,102199997,6198,2
4488,1000,20649067,57021,4
3525,1000,98114731,6152,4
2653,1000,81084007,6116,5
2641,1000,80460432,6124,2
2968,1000,89923237,6366,4
3972,1000,40686461,22640,4
51,1000,1313263,7975,2
1748,1000,30131115,6603,1
2220,1000,39285696,5750,3
2927,1000,86490525,6169,3
