ID,Message Size,Sending Rate,RTT,Latency
3272,2962031,42300569,3004,235092
4430,1423049,8047236,27521,29129
1904,1232554,16320023,4653,82097
3935,2675542,37720583,43697,522046
4442,532182,21773131,414,39332
514,1318319,48762174,4865,57740
178,1818959,9206355,5694,86486
1082,2896149,27916661,6741,130515
1029,1178748,7275371,3306,33338
1202,1783344,14394935,145091,128376
540,2254256,9609631,8689,209748
2836,657866,23248187,919,56011
1677,2836173,3124897,48515,89546
773,2152383,37834354,4537,100900
1151,941980,29897810,7826,36172
2132,2216598,20068510,7838,75096
2137,1633150,26109130,8293,15612
3503,2243670,4824548,4999,475170
1533,2525976,5950212,12277,86200
3234,2826225,30803060,31136,83098
1328,2866275,16990462,10731,208510
1634,1589817,12243105,14186,17363
1944,1934702,37669388,1760,101782
2779,1068102,7116030,25298,13830
3408,2315753,41602273,13304,55231
667,1466057,19731367,31398,52469
694,1634206,26749331,26979,40588
173,1765555,31391334,11712,312511
368,1986608,33390756,5851,30071
3633,1486425,31395393,29639,45069
4329,2817213,28682161,2335,76814
798,2982081,16833380,1101,79635
1472,2368219,32976402,1749,170547
3812,2728737,28030917,17033,133451
3749,1348781,23404141,34871,52756
4270,1373677,64655614,4740,98691
3372,660848,35138582,24249,9437
797,1164661,8950584,1101,62829
2058,2332023,14635304,7399,338520
292,1564563,16820735,974,55664
1005,1519738,19134464,18450,42453
3847,690772,7697445,66425,15909
5141,2322313,19658699,21284,123013
3533,702200,22517471,59619,157906
4254,1443709,15046694,32568,15665
627,1200478,18613504,76822,34688
2269,2015625,25420507,1582,78410
3903,2722228,18853062,5619,145991
3204,1806394,39035797,10340,68085
397,1314874,31663259,29332,31646
4000,1107126,15319003,4821,75977
2455,1720868,16597259,47476,16938
1133,2764233,29910437,4897,325910
363,1749013,13738313,17415,22929
2719,1237465,20019458,2472,27214
65,1268144,15552303,1195,189691
2813,1851991,11990922,4772,43888
463,2959929,18776905,3125,58478
2094,2630143,16698044,6419,167880
3660,1140362,14867650,6222,116076
2186,2788345,28788075,28302,83807
4558,1619014,31081818,17858,100977
3970,2437360,4328282,3592,300414
308,769159,31571037,12281,25730
4397,2102326,11985258,7789,125220
4715,1960216,70557832,6681,286052
2696,1357722,46773415,679,86918
3230,2491069,23347122,16776,106513
1209,2026136,14787755,145091,143003
1079,2383986,15024104,1929,89933
4420,2919286,23332579,66546,75350
2995,2623666,34465396,1340,443783
3084,1231545,25187699,58408,68789
2150,1184003,30127985,3104,36655
2258,1493192,24064743,8185,66409
8,1509654,12630228,5389,223973
1814,1415655,6401971,56464,30315
3976,1378822,43292801,734,24289
4492,898948,8839899,38591,11547
2252,1381173,32383795,18584,34922
4587,2306835,7348798,6021,60092
5118,2468365,4863902,21284,64858
329,2994711,10381167,15519,478296
2454,839327,31195465,379,55645
2568,810163,34372251,5743,19799
369,2704594,37455658,1015,96415
3346,1946842,10318101,54909,49200
4188,1900345,4640833,4888,19466
3322,912092,29384510,2398,72481
1287,2269015,19814372,46906,195590
4316,2885708,23554504,904,198743
2807,2258498,15219850,65602,299367
4716,1953038,3912691,191533,145969
1523,718635,2742844,7938,9627
5010,1907022,3932101,64466,226261
4207,2483318,21758315,21076,113907
884,1223003,5852471,8049,189412
1315,2293413,14833968,3369,59736
2080,894631,7049076,6419,22898
2960,1859189,34124339,9059,52475
810,2195492,23623117,40397,79175
1737,1260781,17390327,31766,37572
4436,1422611,20399962,2830,31070
4111,2808339,40159643,15061,171795
177,1082943,9542708,5694,16723
1407,1281809,14482572,9971,13284
4482,2167073,12581056,5497,202246
2279,2665785,21839537,6460,83157
1917,2698320,4936665,144461,123990
3059,2881916,26154396,7014,259843
3572,2552600,34469992,18118,66878
4087,2637576,26856718,8770,112058
1509,2180989,13887938,51165,100712
1026,2039303,28516021,15367,173403
1946,1739740,23918152,1618,260758
2263,678026,21542792,2531,39438
2882,2196995,26836255,24143,113016
2701,1248674,17959509,34633,15712
4407,2055868,14584942,2135,44232
4433,1884382,10310112,2830,42675
2888,2100784,36822047,657,115104
3404,2607619,41418094,14286,70081
4028,2710188,37874001,3542,437889
4261,1553350,7740321,78160,18644
2856,1044732,13271530,45238,29071
4267,1051272,35718222,1233,154195
2512,2478463,16987639,837,182491
4572,1434682,82516319,440,176610
1725,2782050,12177442,66785,68830
3527,607172,7609540,4792,120648
1939,1030459,27643180,17783,27142
3789,1370293,21761560,25260,19606
4590,500919,12094164,6021,14201
4751,2351506,14886570,7398,170514
3762,2727256,21694623,12167,72475
5070,1135870,31236659,16202,65891
3637,1592315,9357797,46553,41901
700,1255513,37149156,7034,34002
4592,1926155,15988995,6021,48089
5029,1801419,8511623,44355,100319
3995,2354970,16234798,4821,63213
5198,2934588,18990863,8269,238809
3023,706281,42551905,7986,11790
572,1533899,17796591,59385,85706
1699,1070719,37351264,23240,23804
2170,1056896,8690835,4258,103258
836,2898408,18973147,10658,72295
1899,1573685,16029579,4653,29673
2708,2657211,28058670,274,330825
134,2156394,23161505,8441,86164
4518,2940907,11601420,16848,69395
3220,1409938,33514020,6321,90704
1661,2277017,31952221,11692,64978
1721,1317339,15636579,3171,12984
1120,2647722,7931493,77547,115783
730,2043253,16569474,889,66795
908,1173790,32061639,10046,12053
3854,2531031,10670827,53370,58249
4471,2774143,14471600,1761,65713
2348,1130799,14807937,46275,78795
1926,1603030,13707561,60190,55091
2598,1744528,40034238,7075,151580
1446,2259300,39897105,5516,130780
3624,884560,22543333,323,107092
4249,668177,10791106,15786,53997
2495,612687,37718736,9049,26673
1987,1397657,23910274,6274,35453
2905,2142376,7556099,2578,121244
2213,1250928,22205262,7897,14554
2428,2988081,10855148,46451,323202
566,1824190,17746271,59385,91775
1294,1090291,13573502,9150,74015
3617,1577673,19734680,46913,41690
1229,524061,46349830,470,51585
1277,1013889,13510760,6698,75964
2265,1809581,57403010,1463,61854
2400,1344820,11770147,258048,33732
812,1564369,20131384,27408,36575
2480,2058666,28817485,1157,92117
4750,697245,11735774,9944,46692
1214,2312620,14561243,145091,161977
4988,2455644,25210321,1213,506718
2850,1301726,10982293,55962,16289
3895,1654401,10548259,5619,36610
1563,690559,31181336,13825,8399
2944,1184314,37508346,6254,53654
3980,1356472,28406065,12697,44518
4615,558945,3874787,15928,91463
3409,1041679,34089724,772,39493
4622,2190057,7420244,17495,69927
4759,2295847,36604571,13353,63884
4157,1258046,23617596,727,50524
1758,1302155,15217969,38985,86964
226,1741687,33799403,976,170112
3595,1942047,22299311,8972,44258
4095,2139884,29494593,8843,34821
3661,2903409,7072717,2260,56830
1271,1069356,6229672,44420,42421
4993,1779333,14801709,1947,251685
5105,1456269,18599621,9022,82928
1063,2943387,17087165,7325,205134
2820,1593679,8585702,2241,196033
1873,1796280,37783959,24071,62285
1039,2842979,30680723,3306,542196
1766,1844889,24428003,6694,78032
922,2662189,18312071,19301,92271
3078,2329843,26189160,13457,62574
3250,1061397,17640307,6029,62073
3728,763652,66603551,1462,44422
4399,1006303,19448479,48529,17247
4912,2793838,6537284,18437,483772
1708,2062531,23453994,17614,84424
845,1090368,20910418,4400,50270
1538,968498,22529674,20042,38517
1474,2184635,62414075,6857,116755
2989,981181,13493304,1340,16857
3981,1320558,26066150,4462,68910
2658,2444107,1041721,7483,74649
4275,1683779,41843844,1243,70022
2783,1810878,17154224,22237,65919
4599,2699601,17990664,6021,153889
2432,1212507,38491325,5208,11716
126,2906348,8108716,28890,94273
1978,2319867,28002162,6096,160085
699,1017309,38755657,10982,23131
3610,1584097,36562558,22695,32964
3734,738821,16854164,6916,45805
5102,2473847,18554726,9022,134026
1497,2920765,35684054,4227,287779
2582,1124411,15626231,42513,33971
3363,2203434,59548743,6919,91941
1324,1747967,9928454,9337,187272
4041,1871474,8691994,12637,19466
2010,2047826,13023543,6256,141364
3623,2762203,32420829,5683,108441
2396,1586029,7746729,258048,27379
2635,2479201,9494333,3304,66467
3683,1352152,19649461,3918,71905
594,1470062,18942831,59385,39418
1727,1286623,25177208,12377,13725
2668,2107288,30722968,6851,118433
1332,1330609,14171854,6434,101742
4479,2854739,25303383,2999,582371
4321,1420879,10390512,2844,169785
4614,2227876,2966613,12588,324800
2657,1781692,42999854,807,373346
1627,943138,20621775,45439,20406
3287,2284522,36461119,12800,62522
1061,1555078,17163040,6211,93853
4792,754176,5726965,5264,11664
