ID,Message Size,Sending Rate,RTT,Latency
4829,934314,18052520,227,7192
3096,1109895,188705748,119956,7962
2063,2103626,745686609,119956,11051
4222,1266638,76613688,700,6553
801,2428411,69871425,179,1412935
2823,2171570,501009382,119956,12420
3862,2050901,79807111,216,12190
3784,2349324,168840946,115,23219
1980,1647821,423863967,119956,10136
5468,1297594,4116986551,263,13757
132,1968437,322993095,269,10120
6106,1366084,101596194,179,15054
5730,2261440,460953676,227,15154
5998,1736485,52817322,251,11374
630,1148363,260637168,285,33349
3671,576768,225562784,221,2438
2606,699913,189363125,119956,3339
2623,718874,1689960288,119956,3028
2774,2483042,127198363,119956,1001188
1182,1831752,360576528,195,8822
3888,2275318,388073873,479,12011
3555,1479925,928696608,119956,9001
4169,1241501,114366551,297,13143
594,1711103,290017699,301,9703
2368,2122304,400316085,119956,12725
3131,2007885,232907254,119956,1066272
4994,1056920,37250248,428,8758
5262,804423,150669884,201,10769
651,1688539,1081796410,645,7644
6149,1771246,285834579,257,46221
5705,1726426,21604536,656,13046
93,758658,61164393,573,4752
4277,2496822,63050489,170,23815
4459,1492318,251611615,100416,7636
1255,1453382,48438388,368,10688
613,639895,240764871,670,4951
2847,855401,251351351,119956,8961
4926,1016440,42341315,26117,5487
426,933588,224609502,2588,5990
4023,1130113,88929877,97,17363
4805,2464755,53988026,1350,15036
6018,2175463,218534079,151,1048921
3668,1690931,220390243,230,7721
2233,2438164,641124660,119956,13445
845,780989,13333333,931,14375
592,1162152,19310994,301,7617
1052,1267255,136730048,124,9314
1065,825789,161111068,181,8195
2472,2368277,311560751,119956,13243
3606,2039756,156046203,345,11931
3807,1456398,78930784,147,17362
2469,1823720,248662745,119956,10494
648,1518953,132751565,645,8775
3692,1719733,521748019,238,22275
2896,976011,361902126,119956,4644
5369,1467183,20078024,38941,10876
66,805628,401233765,296,4593
3026,1317266,190524694,119956,6833
5183,2078238,144438500,144,19694
3400,1507325,181698063,119956,12066
3907,731582,175638696,155,6786
4540,1296157,261691686,100416,8224
1718,1872670,185458042,112,15428
2391,2239733,57514901,119956,15292
4415,808543,156481161,100416,5422
5638,1471832,141009106,401,11106
1461,1978446,87357553,534,12037
4306,2005163,80298655,168,15531
1130,2176662,202930153,254,16441
1788,657030,777377176,119956,2797
2867,1802303,289291132,119956,11885
3675,662693,146227161,374,3328
1531,2199041,237492738,107,14553
524,1281814,142396584,301,7985
3782,1345460,87885975,211,7871
3823,883160,351039957,283,4288
348,2018762,95707714,215,15375
2893,1006795,963479582,119956,5087
3140,2111909,1092081808,119956,13936
3761,765946,129542274,640,4839
1242,1830796,330227384,341,12515
5853,1679717,97144467,124,23257
4944,1621778,122017377,202,13290
6195,1154606,57416867,243,6668
3138,1939080,1092081808,119956,9550
4196,2031069,2839341594,429,12520
4762,1308856,45862650,354,9887
5100,1611289,108901565,624,11677
5040,2327398,69677292,310,17336
598,1530305,182538099,301,8911
1655,1100293,22607668,515,1199826
919,2201738,348391409,118,19194
4142,718149,347069223,104,8947
2087,1749368,371652112,119956,9047
2718,2115133,164889935,119956,11922
3099,1961259,307030522,119956,14502
3221,1085308,646729611,119956,5596
4106,1020901,254582637,100,8866
183,1889997,177533292,300,1415340
320,1180611,134835379,122,10909
2049,2195850,210654362,119956,14464
5389,2300587,13042758,376,13465
1072,1985031,174466509,1348,17354
2271,1280741,207785867,119956,5962
1650,1340848,206969351,292,6825
3308,572754,283865198,119956,2696
4861,2247779,141624192,131,25934
1041,2442329,523889588,142,21399
5212,1736958,77274650,287,17791
5037,2239155,140757723,425,16044
3409,822668,364463309,119956,3587
4131,1759803,26774083,4241,1124477
4162,563535,243784777,100,5509
950,1295648,20820886,59743,10895
3355,569802,151874826,119956,4665
2214,1956968,431488448,119956,10264
1596,2119154,293206469,162,14509
3496,1517167,155640624,119956,992673
1932,2162579,176365285,119956,14291
4955,2321149,79900930,323,13076
5042,2297647,80735481,203,19660
2712,1697212,312906035,119956,1065089
5035,2484360,311322790,136,20287
1354,1580013,82410427,140,996320
1557,2026002,42497400,683,10388
3522,806995,259758799,119956,5170
5432,621718,651682838,535,3473
5127,962871,180868599,468,5884
1316,2161580,23231801,108,25853
2537,1655523,100587501,119956,9297
3059,1665768,284613204,119956,12060
3241,685686,169460390,119956,3675
4388,1431968,357308627,100416,8019
2583,2239111,1745217846,119956,15081
3304,1749981,194400100,119956,932852
2259,1390975,293512565,119956,10133
423,1272171,910597621,735,1177564
4512,1176109,149886996,100416,6153
2621,1332887,166482441,119956,8252
3961,1208866,146483138,187,6491
3694,1474997,177522716,240,13205
735,2280257,78327315,303,22918
4685,1008609,291771714,100416,6839
3603,1366015,188376243,495,1050279
5944,1069600,196127028,121,10173
4591,1053860,632718251,100416,5020
1313,913258,121610366,151,7260
3750,769052,125692614,136,15404
200,1408288,260447962,483,1224984
2631,1490535,726925678,119956,8802
1614,1991490,51151248,638,11870
2850,1297753,263713966,119956,6986
2998,1879524,213378695,119956,12067
1714,1861823,139315045,114,18401
4236,1136083,365126760,115,6601
523,1757210,288976953,321,10019
2038,1848781,430841152,119956,12358
1578,1762643,85537217,637,9000
3280,1406341,93469372,119956,12662
5791,1594888,78496080,139,17551
557,823653,82961483,211,3727
958,1374798,216574551,59743,10260
1236,1820479,164748780,1871,9463
2731,1139210,267031923,119956,6409
1809,2075819,111695213,119956,14827
2982,2217219,375757037,119956,16056
3494,614852,575359454,119956,3001
2137,549113,195313421,119956,4579
327,1059638,79482799,130,6478
3783,1413994,57410984,289,11285
4446,2015257,775875632,100416,8874
81,1141808,191281506,247,5310
1831,735025,200708658,119956,5952
4594,698782,344915612,100416,3222
4860,2411571,56031643,225,21836
1253,937145,144519720,270,7357
5460,1280593,26848574,358,7906
5713,2400028,196492753,231,24760
5767,682792,110043342,151,9915
6029,1890949,45773671,359,9538
5281,691834,261412342,375,7208
5123,1920997,248723056,107,25617
5527,2230753,202331833,331,11226
4909,697349,76615758,30223,4363
5448,952312,169064680,95540,6336
2157,1154359,644343691,119956,7132
2947,2158709,293655360,119956,11802
3940,1890681,90741407,282,1211783
1073,1389105,137955223,115,13311
740,2498941,69129001,277,11399
3872,2024047,122046540,486,17058
768,2155257,44504149,2763,11327
3699,1886824,69628563,160,16616
4782,1545575,156338019,521,18667
3240,1938445,163432086,119956,11488
3642,1816503,74739414,263,9197
5378,723466,25716124,38941,6483
1500,962975,83521858,214,5009
4713,774676,307924796,100416,5189
640,2129605,306227256,181,19906
3932,1023111,136961804,248,7495
2664,1541533,125926065,119956,8140
1128,711827,354912644,198,5455
1161,2205434,12833890,195,23651
5095,674101,76326129,307,4183
6145,513690,54198181,600,7705
6078,687813,138632347,155,4693
2740,540503,349478079,119956,3364
659,802674,226340094,243,3964
4205,1455645,49980940,409,6722
2244,2322987,263770964,119956,1078320
1152,1544483,4917793,195,15101
4590,541900,632718251,100416,2508
3876,1120175,256658746,532,6388
532,1856047,77290832,236,1031815
1081,1555243,573007146,1025,22293
5313,514517,25740551,325,3919
5708,1159139,48788316,656,6258
5272,1022927,130825876,151,5949
861,1631705,68916497,343,19782
4004,1957040,289369057,342,14035
403,1286845,410126582,33217,5960
3746,1252848,123988825,1716,7797
5501,1105165,63860564,527,5957
5811,1488554,164190792,113,14960
5966,944552,166993065,132,8115
3116,525699,256115771,119956,2889
4253,733251,36847714,720,4638
4278,551664,151106505,115,5462
4391,808047,166654421,100416,4662
5382,660364,31347387,38941,3481
5047,739056,68142552,537,5771
914,1252045,541608206,93267,959294
995,1526560,283237543,98,997982
1306,658363,288958677,1300,4955
993,2417009,424816201,2895,19634
1499,987062,58570769,214,4758
1234,1726647,154872350,1871,7744
1834,2393869,224263320,119956,1003841
435,2107147,263299628,1604,15900
4772,1025612,57291755,150,12834
5096,1775806,76326129,307,11475
5517,2023876,65856180,456,11519
5824,2302870,194057195,110,17555
1327,2116275,108486936,144,18084
3392,1939013,310387166,119956,11344
3407,1719149,429325423,119956,10062
5605,2245870,233632405,148,39334
1887,1201560,230941176,119956,6221
374,926857,4812394,378,11058
2120,930007,1145864161,119956,6455
5711,1508248,139122047,1709,9536
4797,1948766,42327940,1350,10434
2409,519622,265587434,119956,3426
4452,1531597,152228571,100416,8476
629,1856775,139972233,122,19290
4258,2438356,37300166,720,1135745
2546,594806,866639787,119956,3026
2592,1575495,379316430,119956,8556
4505,2313297,333462834,100416,1092514
5578,859432,231431009,158,9703
5610,906204,252472998137,730,8685
569,1513343,267832976,181,12349
987,504483,281396876,2895,3179
456,1823760,101601180,205,17766
2407,785702,329060428,119956,5276
2609,579152,645522198,119956,3580
558,1855246,82961483,211,9387
5603,966535,131935929,160,10380
644,761848,66277290,645,5323
2232,1535096,305288753,119956,8734
4220,1279165,68176148,700,8648
823,538506,138574057,302,2976
1982,1840134,186818958,119956,10206
